crimeid_UK_CSV0000000000007276,monthvalue_UK_CSV0000000000007276,reportedby,fallswithin,longitude_UK_CSV0000000000007276,latitude_UK_CSV0000000000007276,locationvalue_UK_CSV0000000000007276,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000010195,monthvalue_UK_CSV0000000000010195,longitude_UK_CSV0000000000010195,latitude_UK_CSV0000000000010195,locationvalue_UK_CSV0000000000010195
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,014c3d163dac26c1fe8073d1ccaf88530e9082d00f7e528d1bea40609f03af5d,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,d6d87e333d20dde69fd5a693035a561f1e8506b3fcab98d01b5353ce2e6321f7,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,a756807f949ade39bab6f46e7ea6bba296ca09a16c4690355c7ffdbf3fd72de9,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,2281a2a834d674435766d614e3ffdb832eba8f566f8e0bed1d8c4182b024d989,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,d602319bbba558579fc858ec012e4c9918fa4ede9fc4bc9d2fe8ae1b376dc7ed,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,167c09430576545574f7aad220195add20b2a923f12e4d2330b852d21d2f383a,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,1d8e7dfadd18f18bd7bb61585a50362a2be3e8cf98abd93073c916dc31c223dc,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,f0447def2669c638d4af82d801a87aa7d28f157c32e93650dc7268dd7b72d5f5,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,d809efb5ce2bf081781486f63f1e14a7c190a0d1fe8977f66076f0d1f55bbba3,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,85e93e43bcce7baa3d07831d8f06b81155c977c5f31ae736a5e753bfa72df484,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,9cdb78569cd8e9874d7d3e1ded2b63796619e31d32700e75dc83113fb33ae7a7,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,f7dbd6dbe4734b144f7331b9f968a540eab1093a7a66403e30d60607ef16b557,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,ea9ef9384b0a197cfbfe2bda541d64c324fe73681d3f2d7198a663053688a769,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,8005431d8ba01848cdb8baa36dda8e4c5f64b5545f94a632a793b27607e1ab76,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,d5c05d52d36ce77fe5a80a0ec09c42688c209824cba6878aee4db0b16a68bbe0,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,20dc03a3d9ff5a278b93d9859fda59107e24aecc10e9e2da286dfa1a92f3279f,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,41ff488d9f6a9663d6473fb6d109df24034950c9237cbe49241f928ec23bd608,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,1c07ae04f7adf0cfc62cbc58afa12d20bcaf9d6bfb103b7c6c92db09317ca8da,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,50e90bdac2da972ce5be4e5bbc06b1081d2646be5e64faf146a2a7219d6e7bb3,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,638497300604c2f4baf39ee28805d7453490c7d27100db5d3bd2b3cff4c1a9c0,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,7b3ece79cc3c0dee7a111d8ad05772c0680517c0c529960b2ee960ddf629a92c,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,94f2187d880738783899d346b189cb77052f32f27da475e7177cbcc3a015bb92,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,0ba1f0cae13bd9a4f1df19f6d3e198dc6ec923ee57c041a077b331f39b6041f5,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,a0202b2017e58385f67848e40fb61660fd018e7c49485b9952794ce38d891751,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,397d049156b9033b9fae23e4241f06e4cb5b1909d28f517865bb17d7d47ce5c8,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,c17615cf412092fcfd7b7715fa8bb94c89f5e597b36fb52e3c62e830dc4e7855,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,7fca74a6a7ec067b86483f86cf51cbf54acad11c0d1457575ac61c0f07ee1bcb,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,cbe9bf0559f6f74ddb1c61ebfb2d9a21205a33f9d9fca1b93c64071fbd129ba0,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,654f802ad02354bc5e6fc16c398a4ef8b2121bc5d0ae0645246ee0044da1c6a1,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,5fe8990d97abee482acb66d761d746d99bedae525184d365e4458afa5ddd5e63,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,6e9479801e3a5edcedb742fd5fdae07b15dd848bf53fb1626f079b1cc496ab2c,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,4aa70466df9177a9f3eb9b8dc8ae7e72fc0968eec96c9adbfe2a6733ec9cda04,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,bdfc77bc0b0b387ec218a838fbeca1bcdef31973d863f8c07af7f173024cb921,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,481470882ee0d1a3eda92c74777e327fd8c12c1ac5ac5a4457ae2f387bc04123,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,2cd5547c558dfa7e88fdb31ab96ee45e5a6785096e03437beff6c2ce83eeabaa,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,dee8e2f982dbae3759a024299f673eb2ca1cecce6d1ffb566b8827572a29f2bc,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,e69303d9380ca6663d51317f30e7eb7e8087115c182a80d8f0ff2a5504bc4a32,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,be5437698259141977c191016c815f4569916eeba1f607d5075b3b803951c73d,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,10f819a6c9eaa842390f5f1bad4b7955186c4cffcde6f08eec34dfb5d6344fd8,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,99d099077a52ded72996f66a5f1d353c29f4d5cec306b34da4d4377d85f8bc5f,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,db919fbd7b5d0f6413ad946574e9076b34f832c6a6defaedeae64fed7ad94192,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,04fab78eb3ab2c42512e9f9a57e5daef2af2cc0aa0712da4efc7e80a962daa10,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,02c73b8969f1417a896cf47fcce241296d2c13f0c34b85b9ecb1c1631fd10abe,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,ded82f748c42527dd6887a0760c20c137e74fa22e35e4b7975ddab6a5923aa04,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,45e8acd4736eab682641cbeeeed1aa9eb3ea7671a68b1e94f6c42b5355656835,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,1205e831e7360a4f811563c5e5c5d9153a4572317d87b9d5e5b7c026839220f7,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,2df4538e3c9fe990add52b3ed4cb7d64c4e521c0a5ab3baf407ebe499829f34d,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,297a9c42ff0ac8b3c55b0b76f111d7102cd752132572ebce38ed641874525547,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,9b02f42a79b918924b0a833fe178eee3870ff4ea6a1f7bac3cea20ee2cdff59e,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,6612630a10b81e0e1e0101998b40a0ef86597d6703a58865d3a868c361e356d2,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Investigation complete; no suspect identified,8b2f40618e28cddf140be3f7bd05d9b01e3762adc7309973881d081a9839b218,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,502e232c3c1ba89fbff05596daf617d94d873fc8c738da17f0f33fdcc0024cab,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,2545d75184162195b776bdb1cf09c47f5ced08ca13705dd317c857bf4e279642,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,6e68f36cb5d0c9b919421c8c989d5a8211b76c0ccdd21508e01cd9603a39d69a,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,c969fc823bbe62219657d86ebc273e22d315557e3a1d276d7aa357bb39ace235,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,2ce820c88925b5d2f39675d9e8b6cb6c6a52d94113e99aef9f11dd3614e5c276,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,e58cce8b7f5d05fe995d850bef2f5b352f80fd3ac388eb7fb14a94721b08bcbb,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,e03f8337725d93c0bf55a97a90565b1bcbdd29f354b0b3e77f31b75b91f96486,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,9656e6058a168ddcf7b66bfaba5de3004615e3b41196bd0dd267f6f24b31e6af,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,1022729d48ccdf076d088bb9cbfdc0300968aa49ebba28357f97a6e9d0f548cd,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,9eed99b25269b23a9bce4c63a7dae9048464c0c2556e552870ae0659747fdfef,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,8329c42ef1aa98d0610473f0924a7cea00104d0e9aa31e1f3625ca78f4a720b8,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,9920db84fb4b0c8cade2857b2748f42670a54cae35dba105d9c3a2a98989663e,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,f528f4d9b7a54e92cb5c5f9bcc617835f5c9249efc359e3673f01128e57d129d,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,17f43ae4f755163c0500d895258f25b0fb941ee608b648da65eb7a0fba9fabb2,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,5d89c45cb2324d1b8e782f5877777712de27c7405f36c71192525d7ef40ff821,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,3d760a08cd0f9360d5dcc694a1a051ae25f0acc5c49e08cc8ca55b142a1f3d88,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,a860d43701c53dd25ed99160c78fedabdec146833fd7dc4b106d45a08e003f5d,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,b8e5c2a1804b598a019f9cde745ee6937f079a794078100afdba0f7e0cfcbabe,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,e758db29c0af21f217acf36006c445f9baaaef868867a3c83dd1270209a05eee,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,d821b0853eb7d28605ae09b84a6450fbdeae84055601995b4ee016bbbd798c68,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,9b47d58dfb70dbe84873a1ec2f5d2c914e805e26d8b186a59370b907de2fdd17,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,0841e9f0dfa033dcd21ccc5814748ccb548e6ac73dd5593564589161c65f4973,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,93cbb613be103c10c7ae2abebe24feff32279520b538e1613e596ecb87be40db,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,1f9bfa60bdc400097ba808c31b754bbe3c6be0657f6248701aa0529851f63399,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,7b7ceefc556db2171baf0d65d9b9a83d94b60e2b07a9ad165288600f4f35a820,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,9039f1002820e68eda240a1896a536383524d516d99be09c82fab8d57edc2289,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,01f09e7ff3b64d68cbdc81ce292a2d1c59e7fed159a42e02928044e4a71f4341,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,605b6874fafbb7ccdd4523fc2bbfcaa9d5f1ae23d766417757a4cba610cf5c11,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,b2553b646fc17218ed94dd3b036998ae16cc1aebd4fb2fc74857a315d9488ce7,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,3226b2a3d244a7bd6ee8dcad8950ff873cecac1ca3791ffada5da703c0b69392,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,67cade4ec925a9382551a4c1cf887b299735ea782dd1bb7192a3ba0cb60426dd,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,1e14c0169a342d83ed2de80fc607ba86b92b24e9f987a1908a5ceed00fa64efd,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,4dc1e1b408ccc0b7b296adb89b9a00ffd955a5b715f5f07603a71c8e9534d77c,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,18c235a86554895a800c01e49c4f220aa173ed6216374e8c009881f1ee6e597b,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,17ae65d30eb7ece3698a1d1893ef730f8f8afa0e1611a4f798577279b50fc93a,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,28bfaf0352a9165ece25ff81fc3f35fac6a73ead907328e41a6e3f22fa8ea2a0,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,b648b2b068636819c70389be227f58107eb95b66603a47093e1a350a55465163,2022-09,-3.170632,51.464709,No location
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,f9ea71d4b7f1ad7d707bb44f544a85bd4d9ed22b6b45549a3ef128788f15d794,2022-09,-3.170632,51.464709,No location
