peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
490,14870,4,13,256,*,*,5
*,60,*,*,*,*,*,*
15,1135,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
5,295,*,*,*,*,80,*
*,45,*,*,*,*,*,*
25,835,*,*,*,*,79.3,*
100,3035,2,13,10,*,*,*
*,60,*,*,*,*,*,*
5,300,*,*,*,*,70,*
*,210,*,*,*,*,*,*
10,430,*,*,*,*,*,*
*,30,*,*,*,*,*,*
80,3795,23,1,638,*,10.1,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
315,10125,*,6,*,*,26.5,20
*,30,*,*,*,*,*,*
5,780,*,7,*,*,42.9,*
*,90,*,*,*,*,*,*
*,125,*,*,*,*,*,*
45,1305,*,20,*,*,20.9,*
*,360,*,*,*,*,*,*
15,770,*,23,*,*,47.8,*
25,730,*,*,*,*,58.3,*
*,125,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1885,57490,32,1,642,10,34.7,35
65,3800,*,*,*,*,9.4,*
*,*,*,*,*,*,*,*
*,45,*,*,*,*,*,*
365,11220,4,2,142,*,10,10
240,7840,8,1,618,*,*,5
45,1730,*,1,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
85,2415,*,1,*,*,9.5,*
*,35,*,*,*,*,*,*
-,20,*,*,*,*,*,*
230,7865,*,*,*,*,8.4,*
210,6310,*,*,*,*,25.7,*
120,3640,*,*,*,5,18.5,*
25,1385,*,1,*,*,*,*
185,6810,27,5,783,*,5.9,50
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
50,1500,*,*,*,*,31.4,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,635,-,1,-,*,31.6,*
75,2290,*,*,*,*,30.3,*
*,30,*,*,*,*,*,*
170,9940,10,1,547,*,13.1,*
50,1575,*,*,*,*,84.6,*
25,855,*,*,*,*,70.4,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,3190,*,*,*,*,68.9,*
*,*,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
295,9020,*,26,*,*,71.6,*
75,2180,3,8,32,*,30.1,5
70,2150,*,*,*,*,84.7,*
35,1255,*,1,*,*,86.1,10
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
30,860,*,*,*,*,82.1,*
*,90,*,*,*,*,*,*
*,45,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,-,*,-,*,*,*
*,30,*,*,*,*,*,*
25,1085,*,*,*,*,*,*
45,1885,*,1,*,*,50,*
*,120,*,*,*,*,*,*
140,5455,9,18,6,*,7.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,875,*,4,*,*,67.9,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
80,2780,*,228,*,10,86.2,*
*,30,*,*,*,*,*,*
55,2005,*,*,*,*,23.5,*
685,37765,46,1,686,*,0.7,*
190,5695,18,22,536,*,88.2,*
*,*,*,*,*,*,*,*
*,80,*,*,*,*,*,*
5,325,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,20,*,*,*,*,*,*
-,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
790,39515,3,1,275,*,7,*
150,5055,*,196,*,5,63.6,*
*,*,*,*,*,*,*,*
55,1750,*,*,*,*,*,*
3485,111375,44,-,889,15,18.1,105
175,5985,*,1,*,*,3.5,*
*,60,*,*,*,*,*,*
10,360,*,*,*,*,66.7,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,45,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
475,15385,*,1,*,*,26.9,*
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
60,1775,*,*,*,*,94.9,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,15,*,*,*,*,*,*
200,6340,8,13,39,*,23,*
480,14945,9,3,86,*,98.1,10
*,*,*,*,*,*,*,*
40,1310,*,*,*,*,74.4,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
-,*,*,*,*,*,*,*
30,905,*,*,*,*,23.3,*
25,690,*,*,*,*,54.2,*
*,30,*,*,*,*,*,*
-,15,*,*,*,*,*,*
305,9465,34,41,26,*,91.3,10
*,60,*,*,*,*,*,*
5,125,*,*,*,*,*,*
245,7480,*,41,*,10,42.1,5
45,1380,*,12,*,*,10.4,*
*,*,*,*,*,*,*,*
5,150,*,*,*,*,*,*
245,7790,1,*,2,*,56.9,*
*,30,*,*,*,*,*,*
30,1815,*,161,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,245,*,*,*,*,75,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,210,*,*,*,*,*,*
3455,108525,126,-,637,20,35.4,105
*,55,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
290,10030,3,34,7,*,55.2,10
*,*,*,*,*,*,*,*
-,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
190,6405,*,8,*,*,89.4,5
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
185,5570,67,*,51,*,80.1,*
60,2575,13,1,383,*,*,*
95,2695,2,2,26,*,*,5
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,30,-,*,-,*,*,*
100,2960,*,*,*,*,57.4,*
225,8640,*,243,*,*,*,*
*,30,*,*,*,*,*,*
80,2505,3,6,144,*,80,*
*,30,*,*,*,*,*,*
195,6290,18,1,214,*,22.2,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
225,7200,2,4,88,*,4.7,25
*,*,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,150,*,*,*,*,*,*
10,275,-,*,-,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,310,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,240,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,230,*,*,*,*,*,*
20,865,*,1,*,*,*,*
*,30,*,*,*,*,*,*
*,160,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
105,5770,*,2,*,*,10.2,*
5,210,*,*,*,*,*,*
300,9090,*,*,*,*,79.2,*
8865,327275,27,-,809,65,10,55
515,15765,22,84,33,15,46.3,*
*,240,*,*,*,*,*,*
510,15470,3,1,553,*,30.5,15
645,23275,27,15,587,*,6.9,*
*,35,*,*,*,*,*,*
*,30,*,*,*,*,*,*
145,4540,*,2,*,*,58.7,10
*,60,*,*,*,*,*,*
25,725,*,*,*,*,100,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
430,12915,44,1,395,5,40.5,40
*,25,*,*,*,*,*,*
5,210,*,*,*,*,*,*
*,15,*,*,*,*,*,*
75,4810,*,*,*,*,6.9,*
30,1375,*,18,*,*,22.9,*
245,7310,9,154,26,*,60.9,*
10,265,*,*,*,*,55.6,*
105,3995,*,3,*,*,6.1,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
300,10800,*,71,*,*,*,*
*,90,*,*,*,*,*,*
*,115,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,910,*,*,*,*,84.4,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,390,*,*,*,*,53.8,*
*,85,*,*,*,*,*,*
*,60,*,*,*,*,*,*
95,4010,*,147,*,*,52.7,*
5,225,*,*,*,*,*,*
*,340,*,*,*,*,*,*
95,3400,*,75,*,*,50,5
*,30,*,*,*,*,*,*
170,5340,6,1,30,*,9.3,*
35,1065,*,*,*,*,*,*
25,855,*,*,*,*,16.7,*
*,30,*,*,*,*,*,*
*,345,-,*,-,*,*,*
*,210,*,*,*,*,*,*
150,4240,4,103,31,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,245,*,*,*,*,*,*
5,330,*,3,*,*,55.6,*
350,10930,*,*,*,5,37.9,*
*,30,*,*,*,*,*,*
115,3470,*,8,*,*,37.2,*
*,185,*,*,*,*,*,*
780,45395,30,1,732,10,10.5,20
25,6220,*,*,*,*,3.9,*
*,120,*,*,*,*,*,*
680,21235,3,1,561,*,1.8,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,280,*,*,*,*,*,*
*,*,*,*,*,*,*,*
170,6870,-,159,-,*,11.1,*
375,12040,13,1,178,*,4.6,*
15,575,*,1,*,*,*,5
20,1240,4,1,27,*,37.1,*
15,460,*,*,*,*,33.3,*
*,60,*,*,*,*,*,*
90,2900,14,1,339,*,27.6,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,1760,*,6,*,*,67.9,*
5,815,*,*,*,*,42.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,510,*,34,*,*,*,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
65,1925,4,*,29,*,86.2,*
80,3900,*,1,*,*,21.9,*
5,210,-,*,-,*,*,*
*,60,*,*,*,*,*,*
95,2955,*,3,*,*,60.6,*
130,5140,4,18,31,*,33.5,*
310,12695,*,1,*,10,44.9,*
*,30,*,*,*,*,*,*
*,535,-,1,-,*,*,*
*,60,*,*,*,*,*,*
25,835,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
240,7330,*,*,*,*,83.4,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,100,*,*,*,*,*,*
275,8455,8,13,736,*,3.5,5
25,820,*,*,*,*,*,*
5,320,*,*,*,*,*,*
30,1485,*,24,*,5,47.9,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,5,*,*,*,*,*,*
10,1180,-,*,-,*,15,*
85,2650,*,*,*,*,74.1,*
155,6505,38,1,209,*,8.6,25
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
260,8135,8,4,97,*,9.2,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,150,-,*,-,*,*,*
*,30,*,*,*,*,*,*
435,13730,*,112,*,*,19,15
40,1530,97,*,94,*,72.2,*
*,*,*,*,*,*,*,*
200,7070,*,47,*,*,35.3,*
135,4440,*,10,*,*,76.9,*
*,150,-,*,-,*,*,*
5,275,*,*,*,*,77.8,*
1265,39155,53,1,609,*,7.4,105
*,30,*,*,*,*,*,*
1315,50160,*,1,*,15,35.2,10
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
25,920,*,*,*,*,81.8,*
*,150,*,*,*,*,*,*
45,6425,*,*,*,*,*,*
85,2545,*,*,*,*,69,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
80,2700,*,48,*,*,8.8,5
*,90,*,*,*,*,*,*
190,7415,1,17,35,*,*,5
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,460,*,*,*,*,84.6,*
*,30,*,*,*,*,*,*
40,1380,*,31,*,*,13.3,*
-,25,*,*,*,*,*,*
80,2540,*,21,*,*,36.1,*
*,*,*,*,*,*,*,*
75,2290,6,1,29,*,73.7,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
230,7310,*,6,*,*,19.2,10
45,1875,-,*,-,*,19.4,*
-,20,*,*,*,*,*,*
95,3000,*,1,*,*,82.7,*
*,210,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
75,2480,*,*,*,*,48.8,*
50,1475,*,*,*,*,54.2,*
1105,38490,14,-,727,5,20,80
*,60,*,*,*,*,*,*
15,375,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
20,1125,*,*,*,*,27,*
500,15730,*,1,*,*,31.6,5
145,4670,*,1,*,*,7.8,*
*,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
60,2175,2,1,0,10,59.7,15
10,585,*,6,*,*,56.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
50,1630,*,21,*,*,54.9,*
*,50,*,*,*,*,*,*
225,6825,*,*,*,5,82.8,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,325,*,*,*,*,*,*
-,5,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
1415,44790,14,-,339,15,34.9,60
110,8780,*,*,*,*,7.9,*
140,4770,*,*,*,*,8.2,*
450,13860,22,8,246,5,21.8,*
*,30,*,*,*,*,*,*
10,810,*,20,*,*,*,*
*,30,*,*,*,*,*,*
5,145,*,*,*,*,*,*
90,2780,14,1,49,*,25,*
10,240,*,*,*,*,62.5,*
140,4340,*,1,*,*,*,*
*,30,*,*,*,*,*,*
115,3890,22,1,114,*,12.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
120,4305,9,1,44,*,22.9,*
5,175,*,*,*,*,*,*
*,5,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
295,9800,9,1,641,*,7.1,30
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,205,*,*,*,*,*,*
5,200,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
275,8760,8,1,38,*,17.8,10
30,900,*,*,*,*,28.1,*
115,3420,*,*,*,*,7.8,*
*,60,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
230,9085,14,1,46,*,62.2,30
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,210,*,*,*,*,85.7,*
140,4475,5,8,9,*,*,10
5105,179575,127,-,813,40,12.3,75
*,30,*,*,*,*,*,*
55,2885,*,*,*,*,13,*
55,1630,5,2,331,*,*,*
65,1970,*,*,*,*,60,*
95,2960,*,79,*,*,99,5
5,165,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2980,*,22,*,*,13.1,*
785,24220,6,14,80,5,17.4,40
310,10140,3,9,162,*,37,10
90,2810,*,61,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
40,1345,*,35,*,*,66.7,*
70,3325,-,41,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
195,5295,8,49,45,*,9.7,*
20,670,*,*,*,*,75,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,35,-,*,-,*,*,*
*,120,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,635,*,*,*,*,*,*
70,2145,*,50,*,*,*,5
*,30,*,*,*,*,*,*
30,1855,*,33,*,*,11.7,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
355,13590,4,23,55,*,3.1,*
5,230,*,32,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,810,*,37,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,275,*,*,*,*,75,*
*,15,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
1525,50560,4,18,82,*,1.1,35
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,115,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,3540,*,46,*,*,18.3,*
10,480,*,*,*,*,*,*
*,200,*,*,*,*,*,*
*,*,*,*,*,*,*,*
425,14915,8,11,310,*,3.7,20
*,30,*,*,*,*,*,*
900,32270,26,1,759,*,3.3,10
25,755,*,*,*,*,88.5,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
80,2510,*,1,*,*,*,*
*,60,*,*,*,*,*,*
*,145,*,*,*,*,*,*
5,165,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,430,*,*,*,*,40,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,2765,*,*,*,*,25.8,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1335,43720,24,1,603,*,0.6,45
70,2350,*,6,*,*,86.3,10
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,695,*,11,*,*,*,*
*,45,*,*,*,*,*,*
10,300,*,*,*,*,41.7,*
35,1095,*,*,*,*,57.9,*
20,1285,*,28,*,*,33.3,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
120,5650,13,3,392,*,29.4,*
*,30,*,*,*,*,*,*
60,1920,*,*,*,*,76.9,*
*,35,*,*,*,*,*,*
410,13090,35,1,411,*,18.8,15
*,135,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,990,6,1,5,*,79.4,10
*,50,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,595,-,*,-,*,*,*
*,30,*,*,*,*,*,*
45,2370,4,1,182,*,*,5
*,20,*,*,*,*,*,*
-,5,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,100,*,*,*,*,*,*
25,835,*,19,*,*,*,*
*,4585,*,9,*,*,*,*
*,30,*,*,*,*,*,*
150,5360,*,*,*,*,3.3,*
*,*,*,*,*,*,*,*
10,270,*,*,*,*,100,*
*,60,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,180,*,*,*,*,*,*
90,3390,*,*,*,*,36.8,*
175,6665,*,13,*,*,7.2,10
75,2425,16,4,68,*,58.5,5
*,30,*,*,*,*,*,*
-,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,1090,*,3,*,*,63.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
150,4510,*,*,*,*,64,*
*,155,*,*,*,*,*,*
195,5770,11,-,183,5,25,30
4243,238873,118,1,768,44,11.5,349
10,245,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1570,*,21,*,*,56,*
-,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,85,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
1400,46355,6,1,520,5,20.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,160,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
170,5780,13,1,259,*,6.8,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
145,4670,*,1,*,*,7.8,*
10,240,*,*,*,*,*,*
*,*,*,*,*,*,*,*
785,23780,49,13,404,10,68.1,25
*,170,*,*,*,*,*,*
10,370,*,*,*,*,*,*
570,17150,81,3,279,*,88.5,10
90,2720,*,*,*,*,89,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,700,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,1115,*,19,*,*,16.7,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,220,*,*,*,*,*,*
645,21620,12,19,471,*,2.9,15
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,65,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
35,1005,*,*,*,*,82.4,*
90,2955,*,1,*,*,19.8,*
340,9915,12,*,35,*,4.9,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,455,*,1,*,*,*,*
220,6880,*,11,*,*,60.3,10
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
535,19510,42,18,543,*,19.1,20
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
245,7700,1,*,2,*,57.1,*
*,30,*,*,*,*,*,*
200,6055,2,2,30,*,5.3,5
*,300,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
180,7010,4,3,16,*,89.9,*
*,155,*,*,*,*,*,*
15,1530,*,*,*,*,*,*
*,30,*,*,*,*,*,*
235,7050,*,20,*,*,14.4,5
5,285,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
15,555,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
130,4075,*,1,*,*,45.5,*
-,10,*,*,*,*,*,*
*,350,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
5,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,330,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
225,9140,*,1,*,*,94.3,10
210,6730,*,1,*,*,22.6,10
*,30,*,*,*,*,*,*
20,635,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,1105,14,1,368,*,61.1,*
10,485,*,*,*,*,81.3,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
25,740,*,*,*,*,92,*
*,60,*,*,*,*,*,*
160,5930,30,1,71,35,26,110
2505,78920,50,-,362,30,48.1,10
10,750,*,*,*,*,48,*
*,30,*,*,*,*,*,*
50,1520,*,*,*,*,48.1,*
2575,86135,8,-,728,15,17,75
145,4675,5,1,5,*,25.7,10
*,30,-,*,-,*,*,*
215,7195,3,6,2,*,41.3,5
1145,53625,14,1,126,*,12.8,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,-,*,-,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,215,*,*,*,*,*,*
-,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
45,2280,*,*,*,*,48.6,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,780,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,5,*,*,*,*,*,*
5,145,*,*,*,*,*,*
145,4535,*,23,*,*,7.8,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
10,470,*,*,*,*,*,*
*,*,*,*,*,*,*,*
50,1890,*,*,*,*,57.1,*
-,15,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,665,*,28,*,*,94.4,*
*,120,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,155,*,*,*,*,*,*
235,8975,11,-,250,10,71.1,10
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
50,1800,2,2,160,*,*,*
25,1010,*,*,*,*,*,*
10,505,*,21,*,*,*,*
*,30,*,*,*,*,*,*
15,1945,8,1,531,*,9.4,*
580,17730,2,8,14,*,19.2,20
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
105,3725,-,2,-,*,*,*
*,15,*,*,*,*,*,*
*,90,*,*,*,*,*,*
905,28790,2,8,60,*,1.3,20
55,2165,*,145,*,*,7,*
60,2790,*,*,*,*,12.5,*
*,80,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,780,*,*,*,*,*,*
8040,283985,47,-,945,55,14.8,275
15,485,*,*,*,*,87.5,*
170,8145,24,34,522,*,9.8,*
*,30,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
195,6100,*,6,*,*,38.4,10
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
125,4210,*,216,*,*,30.9,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
25,805,*,*,*,*,92.6,*
*,115,*,*,*,*,*,*
30,895,*,*,*,*,24.1,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,915,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1750,*,*,*,*,14.3,*
55,1645,*,*,*,*,34.5,*
45,1405,*,65,*,*,34.8,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
