peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
110,8j780,*,*,*,*,7.9,*
140,4770,*,*,*,*,.2,*
450,13860,2,8,246,5,21.8,*
*,30,*,*,*,*,*,*
10,810,*,02,*,*,*,*
*,30,*,*,*,*,*,*
5,154,*,*,*,*,*,*
90,2780,14,1,49,*,25,*
10,240,*,*,*,*,62.5,*
140,4340,*,***,*,*,*,*
*,30,*,*,*,*,*,*
15,3890,22,1,114,*,12.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
120,4305,9,***,t44,*,22.9,*
5,175,*,*,*,*,*,*
*,5,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
295,9800,***,***,641,*,7.1,30
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,205,*,*,*,*,*,*
5,20q0,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
275,8760,8,1,38,*,17.8,10
30,900,*,*,*,*,28.1,*
d115,3420,*,*,*,*,7.8,*
*,0,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,105,*,*,*,*,*,*
230,9085,14,1,46,*,62d.2,30
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,210,*,*,*,*,85.7,*
40,4475,5,8,9,*,*,10
51p05,179575,127,-,813,40,12.3,75
*,30,*,*,*,*,*,*
5,v2885,*,*,*,*,13,*
55,1630,v5,2,331,*,*,*
65,1970,*,*,*,*,60,*
95,2960,*,79,*,*,99,i5
5,165,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2980,*,22,*,*,13.1,*
785,42220,6,14,80,5,17.4,40
10,1n0140,3,9,162,*,37,1j0
90,2810,*,61,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
40,3145,*,35,*,*,66.7,*
70,3325,-,41,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
195,5295,8,49,45,*,9.7,*
20,670,*,*,*,*,75,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,35,-,*,-,*,*,*
*,120,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,03,*,*,*,*,*,*
20,635,*,*,*,*,*,*
70,215,*,50,*,*,*,5
*,03,*,*,*,*,*,*
30,185,*,33,*,*,11.7,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
355,13590,4,2y3,55,*,3.1,*
5,203,*,2,*,*,*,*
*,03,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,810,*,37,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,275,*,*,*,*,57,*
*,15,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
1525,0560,,18,82,*,1.1,35
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,d115,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,3540,*,64,*,*,18.3,*
10,480,*,*,*,*,*,*
*,200,*,*,*,*,*,*
*,*,*,*,*,*,*,*
425,14915,,11,310,*,3.7,0
*,30,*,*,*,*,*,*
900,32270,26,1,759,*,3.3,10
25,755,*,*,*,*,88.5,*
*,90,*,*,*,*,*,*
*,3o0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
0,2510,*,1,*,*,*,*
*,60,*,*,*,*,*,*
*,145,*,*,*,*,*,*
,156,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,430,*,*,*,*,40,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
0,2765,*,*,*,*,25.8,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,3a0,*,*,*,*,*,*
1335,43720,24,1,603,*,0.6,45
70,2350,*,***,*,*,86.c3,10
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,695,*,11,*,*,*,*
*,45,*,*,*,*,*,*
10,300,*,*,*,*,41.7,*
35,1095,*,*,*,*,57.9,*
20,1285,*,28,*,*,33.3,*
*,03,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
102,5650,13,3,392,*,29.4,*
*,30,*,*,*,*,*,*
60,19h20,*,*,*,*,76.9,*
*,35,*,*,*,*,*,*
410,13090,35,1,411,*,18.8,15
*,135,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,990,6,1,5,*,79.4,0
*,50,*,*,*,*,*,*
*,30,*,*,*,*,*,*
q20,595,-,*,-,*,*,*
*,30,*,*,*,*,*,*
45,2370,4,1,18w2,*,*,5
*,20,*,*,*,*,*,*
-,5,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,6i0,*,*,*,*,*,*
p-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,100,*,*,*,*,*,*
25,835,*,19,*,*,*,*
*,4585,*,9,*,*,*,*
*,30,*,*,*,*,*,*
50,5360,*,*,*,*,3.3,*
*,*,*,*,*,*,*,*
10,270,*,*,*,*,100,*
*,60,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,180,*,*,*,*,*,*
90,390,*,*,*,*,36.8,*
75,6665,*,13,*,*,7.2,10
75,2425,16,4,68,*,58.5,
*,30,*,*,*,*,*,*
,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
0,1090,*,3,*,*,63.6,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
150,4510,*,*,*,*,64,*
*,155,*,*,*,*,*,*
195,5770,11,-,183,,25,30
4243,238873,118,1,768,44,11.5,349
10,245,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,30,*,*,*,*,*,*
05,1570,*,21,*,*,56,*
-,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,85,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
1400,46355***,6,1,520,5,20.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,160,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
170,5780,13,1,259,*,.8,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
145,4r670,*,1,*,*,7.8,*
10,240,*,*,*,*,*,*
*,*,*,*,*,*,*,*
785,23780,49,13,404,10,68.1,25
*,107,*,*,*,*,*,*
01,370,*,*,*,*,*,*
570,17150,81,3,279,*,88.5,10
90,220,*,*,*,*,89,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,700,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,1115,*,19,*,*,16.7,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,20,*,*,*,*,*,*
465,21620,12,19,471,*,2.9,15
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,65,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
35,1005,*,*,*,*,82.4,*
90,2955,*,1,*,*,19.8,*
340,9915,12,*,35,*,4.9,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,455,*,,*,*,*,*
20,6880,*,11,*,*,60.3,10
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
535,19510,42,18,543,*,19.1,20
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
245,7700,1,*,2,*,57.1,*
*,30,*,*,*,*,*,*
200,6055,***,,03,*,53.,5
*,300,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
180,7010,4,***,16,*,899.,*
*,155,*,*,*,*,*,*
15,1530,*,*,*,*,*,*
*,30,*,*,*,*,*,*
235,750,*,02,*,*,14.4,5
5,285,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
15,555,*,*,*,*,*,*
*,06,*,*,*,*,*,*
*,60,*,*,*,*,*,*
13o0,4075,*,1,*,*,45.5,*
-,10,*,*,*,*,*,*
*,350,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
5,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,330,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
225,9140,*,1,*,*,49.3,10
210,6730,*,1,*,*,22.6,10
*,30,*,*,*,*,*,*
20,635,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,110r5,14,1,368,*,61.1,*
10,485,*,*,*,*,81.3,*
*,d60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
25,740,*,*,*,*,92,*
*,60,*,*,*,*,*,*
610,5930,30,1,71,35,26,110
2505,78920,50,***,362,30,48.1,10
10,750,*,*,*,*,48,*
*,30,*,*,*,*,*,*
50,1520,*,*,*,*,48.1,*
2575,86135,8,-,728,15,17,75
145,4675,5,1,d5,*,25.7,10
*,03,***,*,***,*,*,*
215,7195,3,6,2,*,41.3,5
1145,h53625,14,1,126,*,12.8,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,-,*,a-,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,215,*,*,*,*,*,*
-,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
45,280,*,*,*,*,48.6,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,78x0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,5,*,*,*,*,*,*
5,145,*,*,*,*,*,*
145,4535,*,23,*,*,7.8,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
0,470,*,*,*,*,*,*
*,*,*,*,*,*,*,*
50,1890,*,*,*,*,57.1,*
-,15,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
20,665,*,28,*,*,94.4,*
*,120,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,2m0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,55,*,*,*,*,*,*
235,975,11,-,250,10,71.1,10
-,5,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,60,*,*,*,*,*,*
05,1800,2,2,160,*,*,*
25,1010,*,*,*,*,*,*
10,505,*,21,*,*,*,*
*,a30,*,*,*,*,*,*
15,1945,k8,***,531,*,.94,*
580,17730,2,8,14,*,19.2,20
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
105,3725,-,,v-,*,*,*
*,15,*,*,*,*,*,*
*,90,*,*,*,*,*,*
905,28790,2,8,6o0,*,.3,20
55,2165,*,145,*,*,7,*
60,2790,*,*,*,*,1k2.5,*
*,80,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,780,*,*,*,*,*,*
8040,283985,47,-,945,r55,41.8,275
15,485,*,*,*,*,87.5,*
170,8145,24,34,522,*,9.8,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
195,6100,*,6,*,*,38.4,10
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,102,*,*,*,*,*,*
125,4210,*,216,*,*,30.9,*
*,*,*,*,*,*,*,*
***,25,*,*,*,*,*,*
25,805,*,*,*,*,92.6,*
*,115,*,*,*,*,*,*
30,g895,*,*,*,*,24.1,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,915,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1750,*,*,*,*,14d.3,*
5,1645,*,*,*,*,34.5,*
45,1405,*,6g5,*,*,34.8,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,60,*,*,*,*,*,*
340,1w0590,7,***,6,*,76.5,*
*,6x0,-,*,***,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
275,8590,10,3,17,,1.3,15
45,1490,*,27,*,*,74,*
*,30,*,*,*,*,*,*
70,2180,*,*,*,*,76.7,*
5,150,*,*,*,*,*,*
*,45,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,930,*,1,*,*,*,*
*,30,*,*,*,*,*,*
105,3230,9,***,26,*,83.8,10
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
-,01,,*,-,*,*,*
10,3625,11***,*,3,*,492.,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1550,*,1,*,*,20i.4,*
20,580,*,*,*,*,*,*
*,*,*,*,*,*,*,*
160,4915,*,1,*,*,64.8,10
*,*,*,*,*,*,*,*
*,70,*,*,*,*,*,*
*,30,*,*,*,*,*,*
45,1375,*,*,*,*,208,*
20,1305,*,*,*,*,25,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,25,*,*,*,*,*,*
35,1250,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
65,2350,14,19,22,*,*,*
*,90,*,*,*,*,*,*
140,4365,4,1,39,*,12.6,*
z20,625,*,*,*,*,3y1.8,*
*,3n0,*,*,*,*,*,*
3105,100555,82,-,m389,10,2.2,190
*,30,*,*,*,*,*,*
5375,21180,35,-,505,20,2.9,*
*,*,*,*,*,*,*,*
5,340,*,2,*,*,*,*
*,30,*,*,*,*,*,*
45,4055***,*,28,*,*,*,***
5,335,*,*,*,*,*,*
*,265,*,*,*,*,*,*
240,88195,31,-,852,10,90.7,5
*,*,*,*,*,*,*,*
10,645,*,*,*,*,*,*
635,23085,51,1,172,*,79.6,03
55,1780,*,5,*,*,92.9,z5
-,*,*,*,*,*,*,*
275,10980,*,1,*,*,24.4,o5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
120,3640,3,d3,16,*,76.6,10
*,185,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
5,205,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,970,*,*,*,*,45.5,*
*,0,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,0,*,*,*,*,*,*
15i0,4935,89,21,33,*,67.3,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,145,*,*,*,*,*,*
*,70,*,*,*,*,*,*
*,30,*,*,*,*,*,*
155,4810,10,3,35,*,26.4,*
*,80,*,*,*,*,*,*
10,325,*,*,*,*,*,*
*,3v0,*,*,*,*,*,*
40,1315,*,*,*,*,81.4,*
11920,375285,54,-,72,90,37.4,40
*,30,*,*,*,*,*,*
y40,3930,*,*,*,*,18.3,*
*,30,*,*,*,*,*,*
4z0,1590,*,11,*,*,53.1,m5
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
26v5,8215,*,34,*,*,18.9,*
*,0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,315,*,20,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
255,10075,21,-,850,*,35.1,10
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,205,*,*,*,*,*,*
*,30,*,*,*,*,*,*
150,4505,*,192,*,5,82.2,*
60,650,*,41,*,*,28.4,*
*,40,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
40,1440,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,t60,*,*,*,*,*,*
85,2495,*,*,*,*,88,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
5,1375,*,-,*,*,22.2,*
310,10070,*,31,*,*,23.8,10
*,30,*,*,*,*,*,*
48e5,15570,4,5,164,5,47.9,30
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,15,*,*,*,*,*,*
g55,1715,*,*,*,*,86,5
10,265,*,*,*,*,*,*
*,60,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
75,2190,j5,6,28,*,87,10
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
1220,38715,*,*,*,10,16,*
*,*,*,*,*,*,*,*
15755,613545,7,-,829,*,61.1,760
90,3670,*,1,*,*,14.4,*
*,30,*,*,*,*,*,*
-,15,-,*,-,*,*,*
165,8785,*,***,*,*,.24,*
400,18850,6,9,285,*,0.8,*
*,30,*,*,*,*,*,*
240,595,***,35,11,*,4.4,20
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
130,045,*,7,*,*,1.17,*
20,1075,*,*,*,*,*,*
895,2761a5,2,-,751,*,5.2,45
15,665,*,*,*,*,*,*
205,6135,*,2,*,*,42.2,10
6x5,1780,81,*,63,*,76.9,*
*,60,*,*,*,*,*,*
05,1780,*,5,*,*,50,*
*,30,*,*,*,*,*,*
d50,5940,-,1,-,*,3.5,*
*,30,*,*,*,*,*,*
53,1015,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,3j0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
20,40,*,*,*,*,321.,*
*,30,*,*,*,*,*,*
275,h8360,*,30,*,*,27.9,10
*,30,*,*,*,*,*,*
15,4690,2,14,475,*,*,*
*,*,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,c30,*,*,*,*,*,*
*,101,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,785,*,*,*,*,*,*
*,30,*,*,*,*,*,*
3355,104675,36,-,121,20,10,155
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,-,*,-,*,*,*
20,835,*,*,*,*,4.5,*
20,615,*,*,*,*,619.,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,1t085,-,1,-,*,16.7,*
*,30,*,*,*,*,*,*
125,4875,*,20,*,*,86m.6,*
*,145,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,2455,*,*,*,*,33.7,*
*,120,*,*,*,*,*,*
780,23930,25,1,728,5,11,20
230,7830,*,*,*,*,8.4,*
10,240,*,*,*,*,75,*
*,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,1185,*,*,*,*,*,*
30,1070,24,8,13,e5,88.6,0
875,30370,71,-,868,15,15.3,*
*,30,*,*,*,*,*,*
*,65,*,*,*,*,*,*
210,6415,*,22,*,*,82.1,*
y15,15,13,p1,383,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
03,1140,*,*,*,*,15.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1150,34915,14,1,93,15,28.6,54
1940,64820,43,-,651,*,59.5,59
*,60,*,*,*,*,*,*
55,1695,2,31,196,*,*,*
*,0,*,*,*,*,*,*
30,805,*,*,*,*,53.3,*
*,5,*,*,*,*,*,*
30,b645,*,*,*,*,60.7,*
-,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1985,*,8,*,*,81.3,*
130,6075,2,3,8,*,9.3,5
*,10,*,*,*,*,*,*
5,2215,*,184,*,*,58.7,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
70,22t85,20,61,141,*,7.5,10
30,2709,-,*,-,*,*,*
*,3i0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,2495,*,*,*,*,52.8,*
7240,226070,93,-,539,55,53,40
55,700,*,*,*,*,75,*
*,60,*,*,*,*,*,*
*,15,*,*,*,*,*,*
5,805,*,*,*,*,88.5,*
756,23430,19,,246,*,57.6,20
10,280,*,*,*,*,*,*
100,3315,*,1,*,*,51.4,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,420,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,510,*,*,*,*,29.4,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,5,*,*,*,*,*,*
u45,1505,*,15,*,*,85.7,*
10,345,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1o0,395,*,*,*,*,57.1,*
5,250,*,*,*,*,75,*
*,3b0,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,340,*,*,*,*,*,*
*,450,*,*,*,*,*,*
170,5490,*,1,*,*,33,5
*,30,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,***,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
55,3140,8,o1,30,*,6.5,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,200,*,*,*,*,*,*
560,22065,22,,31,*,9.9,*
*,30,*,*,*,*,*,*
2100,65855,193,-,548,25,83.5,55
*,30,*,*,*,*,*,*
430,1d9020,24,1,678,*,7,*
7370,261025,127,-,z813,45,11.1,130
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,545,*,*,*,*,*,*
*,60,*,*,*,*,*,*
55***,y1805,*,5,*,*,58.9,***
-,*,*,*,*,*,*,*
225,6855,*,12,*,*,11j.9,5
545,16795,7,1,360,*,13.3,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2545,*,40,*,*,85.7,*
*,03,*,*,*,*,*,*
*,30,*,*,*,*,*,*
3m5,1104,*,*,*,*,56.8,*
*,30,*,*,*,*,*,*
265,7990,3,***,382,*,*,20
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,75,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,7j5,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1165,*,*,*,*,97.4,*
80,2760,*,*,*,*,23.9,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
5,150,*,*,*,*,*,*
*,15,*,*,*,*,*,*
-,01,*,*,*,*,*,*
*,0,*,*,*,*,*,*
300***,9120,1,1,59,*,8.5,*
*,i90,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,1050,*,119,*,*,*,5
15,505,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2870,9,,368,*,*,15
725,22775,1d3,2,115,*,4.4,*
90,2790,*,98,*,*,26.4,5
*,110,*,*,*,*,*,*
60,1865,4,*,161,*,28.8,*
*,60,*,*,*,*,*,*
380,11420,*,74,*,*,40.3,5
-,25,*,*,*,*,*,*
*,145,*,*,*,*,*,*
125,6290,14,42,624,*,12.9,*
*,60,*,*,*,*,*,*
10,445,*,1,*,*,75,*
185,5990,*,4i9,*,*,29.6,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,295,*,*,*,*,60,*
315,1p0510,8,12,835,*,70.4,15
*,20,*,*,*,*,*,*
*,120,*,*,*,*,*,*
25,695,*,*,*,*,84,*
140,4350,12,,831,*,62.9,20
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
675,20825,10,27,74,*,4.2,
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
60,1585,5,*,14,*,16.4,*
*,03,*,*,*,*,*,*
95,2695,2,2,26,*,*,5
115,4985,*,*,*,*,13.9,*
70,2345,20,16,141,*,7.3,10
*,55,*,*,*,*,*,*
135,4620,*,*,*,*,14.3,*
30,1070,*,***,*,*,*,*
*,30,*,*,*,*,*,*
60,1830,*,*,*,*,54.8,*
*,56,*,1,*,*,*,*
20,850,1,*,0,*,25.7,*
1705,67180,34,-,250,95,57.7,100
*,330,*,*,*,*,*,*
*,p60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
160,4730,*,33,*,*,27.5,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
210,6340,*,*,*,5,27.u1,*
45,1390,*,*,*,*,60.9,*
*,*,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
305,9825,*,3,*,*,21.1,*
35,117v0,1,***,0,*,*,*
z10,390,-,*,-,*,*,*
*,y30,-,*,-,*,*,*
*,*,*,*,*,*,*,*
50,1570,*,*,*,*,48.1,*
-,20,*,*,*,*,*,*
25,a830,*,-,*,*,44.4,*
*,*,*,*,*,*,*,*
270,832l0,*,*,*,*,28.3,*
-,25,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,55,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
140,6000,*,*,*,*,8.8,*
35,1090,*,37,*,*,833,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
25,1235,*,15,*,10,3f5,10
335,11365,25,6,50,5,20.5,5
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
2270,80820,21,-,489,15,17.4,130
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
