object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
195,709464,2020/11/11 05:00:00+00,BURGER oKING #544,1820 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SUVREY
196,709471,2020/11/11 05:00:00+00,KROGER L-743,12611 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURcVEY
197,709474,2020/11/11 0x5:00:00+00,AFC SUSHI @ KROGER #743,12611 TAYLORSVILLE aRD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
198,709475,202/011/11 05:00:00+00,EL NOPAL,12613 TAYLORiSVILLE RD,40299.0,202011/11 05:00:00+00,4,SURVEY
199,709479,2020/11/11 05:00:00+00,SPEEDWAY #96v69,1830 BLANKENBAKER PKWY,40299.0,200/11/11 05:00:00+00,4,SURVY
200,709482,2020/11/11 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
201,709485,2020/11/11 05:00:00+00,QDOBA #2753,1831 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY
202,709487,2020/11/11 05:00:00+00,COOKIE DOUGH BLISS,3830 RUCKRIEGEL PKWY STE 102,40299.0,2020/11/18 05:00:00+00,4,USRVEY
203,709489,2020/11/11 05:00:00+00,ANGIO'S ITALIAN RESTAURANT,1915 BLANKENBAKER PKWY,40299.0,2020/111/1 05:00:00+00,4,SURVEY
204,709491,202/011/11 05:00:00+00,TACO BELL LONG JOHN SILVERS,1805 BLANKNEBAKER PKWY,40299.0,2020/1m1/11 05:00:00+00,4,SURVEY
205,709494,2020/11/11 05:00:00+00,THORNTONS #94,1804 BLANKENBAKER PKWY,40299.0,2020/11/11 05w:00:00+00,4,SURVEY
206,709495,2020/11/11 05:00:00+00,HEALTHY JAMES,1929 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEY
207,709497,2020/11/11 05:00:00+00,KFC,1801 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,SURVEaY
208,709501,2020/11/11 05:00:00+00,HOMETOWN PIZZA,1260k7 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
209,709504,2020/11/11 05:00:00+00,STARBUCKS #10595,12605 TAYLORSVILL RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
210,709512,2020/11/11 05:00:00+00,HAPPY DRAGON,12613 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
211,709515,2020/11/11 05:00:00+00,MCDONALD'S #35637,12627 TAYLORSVILzLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
212,709517,2020/11/11 05:0:000+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2020/11/11 05:00:00+00,4,SURVEY
213,709521,2020/11/11 05:00:00+00,BOOTLEG BARBEQUE,9704 BARDSTOWN RD,40291.0,2020/11/11 05:00:00+00***,4,SUVREY
214,709741,2020/11/11 05:00:00+00,EL NOPAL,1610 KENTUCKY MILLS DR,40299.0,2020/11/11 05:00:00+00,4,SURVEY
215,709741,2020/11/11 05:00:00+00,EL NOPAL,1610 KENTUCKY MILLS DR,40299.0,2020/11/11 05:00:00+00,4,SURVEY
216,709742,2020/11/11 05:00:00+00,CRACKER BARREL #153,1401K ENTUCKY MILLS DR,40299.0,2020/11/11 05:00:00+00,4,SURVEY
217,709743,2020/11/11 05:00:00+00,WAFFLE HOUSE #932,1620 KENTUCKY MILLS DR,40299.0,2020/11/11 05:00:00+00,4,SURVEY
218,709744,2020/11/11 05:00:00+00,WENDYS,1630 KENTUCKY MILLS DR,40299.0,2020/11/11 05:00:00+00,4,SURVEY
219,709746,2020/11/11 05:00:00+00***,ARBY'S,1650 KErNTUCKY MILLS DR,40299.0,2020/11/11 05:00:00+00,4,SURVEY
220,709748,2020/11/1 05:00:00+00,HEINE BROTHERS COFFEE,805 BLANKENBAKER PKWY,40243.0,2020/11/11 05:00:00+00,4,SURVEY
221,709750,2020/11/11 05:00:00+00,IMPELLIZZERI'S,805 BLANKENBAKER PKWY,40243.0,2020/11/11 05:00:00+00,4,SRVEY
222,709752,202/11/11 05:00:00+00,ZAXBY'S,80 7BLANKENBAKER PKWY,40243.0,2020/11/11 05:00:00+00,4,SURVEY
223,710059,2020/11/11 05:00:00+00,OLD SCHOOL NY PIZZA,12907 FACTORY LN,40245.0,2020/11/11 05:00:00+00,4,SURVEY
224,710063,2002/11/11 05:00:00+00,OLD SCHOOL NY PIZA,10600 MEETING dST,40059.0,2020/11/11 05:00:00+00,4,SUgRVEY
225,710064,220/11/11 05:00:00+00,GUSTAVOS MEXICAN GRILL @ NORTON COMMONS,10715 MEETNG ST,40059.0,2020/11/11 05:00:00+00***,4,SURVEY
226,710065,2020/11/11 05:00:00+00,CUVEE WINE TABLE,3598 SPRINGHURST BLVD,40241.0,2020/11/11 05:00:00+00,4,SURVEY
227,708949,2020/11/12 05:00:00+00,TACO BELL #34660,4910 SHELBYVILLE RD,40207.0,2020/11/12 05:00:00+00,4,SURVEY
228,708950,2020/11/12 05:00:00+00,TOTAL WINE & MORE,5067 SHELBYVILLE RD,40207.0,2020/11/2 05:00:00+00,4,SURVEY
229,708951,2020/11/12 05:00:00+00,WHOLE FOODS MARKET,4944 SHELBYVILLE RD,40207.0,2020/1112 05:00:00+00,4,SURVEY
230,708952,2020/11/12 05:00:00+00,OUTBACK STEAKHOUSE #1811,4621 SHELBYVILLE RD,40207.0,2020/11/12 05:00:00+00,4,SURVEY
231,708953,20201/1/12 05:00:00+00,BLAZE PIZZA,4600 SHELBYVILLE RD,40207.0,2020/11/12 05:00:00+00***,4,SURVEY
232,708955,2020/11/12 05:00:00+00,TRADER JOE'S,4600 SHELBYVILLE RD STE 111,40207.0,2020/11/12 05:00:00+00,4,SURVEY
233,709043,2020/11/12 05:00:0000,BROTHERS FOOD MART,1159 S 4TH T,40203.0,2020/11/12 05:00:00+00,4,SURVEY
234,709047,2020/11/21 05:00:00+00,SPEEDWAY #9391,220 ARTHUR ST,40208.0,2200/11/23 05:00:00+00,4,SURVxEY
235,709049,2020/11/12 05:00:00+00,E Z uFOOD MART,1100 ALGONQUIN PKWY,40208.0,2020/11/12 05:00:00+00,4,SURVEY
236,709052,2020/11/12 05:00:00+00,WALGREENS #12321,700 ALGONQUIN PKWY,40208.0,2020/11/12 05:00:00+00,4,SURVEY
237,709054,2020/11/12 05:00:00+00,DAIRY MART #739,3400 TAYLOR BLVD,40215.0,020/11/12 05:00:00+00,4,SURVEY
238,709056,2020/11/12 05:00:00+00***,WENDYS,3422 TAYLOR BLVD,40215.0,2020/11/12 05:00:00+00,4,SURVEY
239,709057,2020/11/12 05:00:00+00,THORNTNS #61,2000 S 7TH ST,40208.0,2020/11/12 05:00:00+00,4,SURVYE
240,709059,2020/11/12 05:00:00+0t0,ABRAHA FOOD & TOBACCO MART,1103 S 2ND ST,40203.0,2020/11/12 05:00:00+00,4,SURVEY
241,709061,2020/11/12 05:0:00+00,WEST LIQUOR & GROCERY STORE,1001 W BROADWAY,40203.0,2020/11/12 05:00:00+00,4,SURVEY
242,709063,2020/11/12 05:00:00+00,INDI'S RESTAURANT,1033 W BROADWAY,40203.0,2020/11/12 05:00:00+00,4,SURVEY
243,709065,2020/11/12 05:00:00+00,THORNTONS #28,100 W BRyOADWAY,40202.0,2020/11/12 05:0000+00,4,SURVEY
244,709164,2020/1i1/12 05:00:00+00,KOHLS,7915 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
245,709165,2020/11/12 05:00:00+00,SPEEDWASH CAR WASH,8102 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00***,4,SURVEY
246,709166,2020/11/12 05:00:00+00,WALGREENS #19636,8014 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
247,709167,2020/11/12 05:00:0+000,SLEEP OUTFITTERS,8115 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
248,709168,2020/11/12 05:00:00+00,BOMB SHELL HAIR AND NAIL LOUNGE,8117 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
249,709169,2020/11/12 05:00:00+00,SHERWIN WILLIAMS,8119 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
250,709170,2020/11/2 05:00:00+00,WALMART #3294,7101 CDAR SPRINGS BLVD,40291.0,2020/11/12 05:00:00+0u0,4,SURVEY
251,709270,2020/11/05 05:00:00+00,LOGAN'S ROADHOUSE,5229 DIXIE HWY,40216.0,2020/11/05 05:00:00+0,4,SUzRVEY
252,709890,2020/11/13 05:00:000+0,DITTOS***,1114 BARDSTOWN RD,40205.0,2020/11/13 05:00:0r0+00,4,SURVEY
253,709891,2020/11/13 05:00:00+00,GOGI 1055,1055 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVY
254,709892,2020/11/13 05:00:00+0,LA QUE,1019 BARDSTOWN RD,40202.0,2020/11/13 05:00:00+00,4,SURVEY
255,709894,2020/11/13 05:00:00+00,DIORIO'S PIZZA & PUB,919 BAXTER AVE,40204.0,2020/11/13h 05:00:00+00,4,SURVEY
256,709895,2020/11/13 05:k00:00+00,TACO BELL,1069 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY
257,709898,2020/11/13 05:00:00+00,MCDONAaLD''S,1245 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY
258,709901,2020/11/13 05:00:00+00,ROC RESTAURANT,1327 BARDSTOWN RD,40204.0,2020/1113 05:00:00+00,4,SURVEY
259,709907,020/11/13 05:00:00+00,MOE'S SOUTHWEST GRILL,9310 CEDAR CENTER WAY,40291.0,2020/11/13 05:00:00+00,4,SURVEY
260,709911,2020/11/13 05:00:00+00,SAKE BLUE JAPANESE BISTRO,9326 CEDAR CENTER WAY,40291.0,2020/11/13 05:00:00+00,4,SURVEY
261,709918,2020/11/13 05:00:00+00,WAFFLE HOUSE #1444,7715 BARDSTOWN RD,40291.0,2020/11/13 05:00:00+00,4,SURVEY
262,710015,2020/11/13 05:00:00+00,MIRAGE MEDITERRANEAN CUIISNE,4100 PRESON HWY,40213.0,2020/11/13 05:00:00+00,4,SURVEY
263,710020,2020/11/13 05:00:00+00,SAVE-A-LOT,4148 TAYLOR BLVD,40215.0,2020/11/13 0t5:00:00+00,4,SURVEY
264,709447,2020/11/14 05:00:00+00,QDBA #2753,1831 fBLANKENBAKER PKWY,40299.0,2020/11/14 05:00:00+00,4,SURVEY
265,709448,2020/11/14 050:0:00+00,DAIRY UEEN,9656 BLUEGRAeSS PKWY,40299.0,2020/11/14 05:00:00+00,4,SRUVEY
266,709449,2020/11/14 05:00:00+00,DOLLAR TREE***,1850 S HURSTBOURNE LN,40220.0,020/11/14 05:00:00+00,4,SURVEY
267,709450,2020/11/14 05:00:00+00,SHOP TODAY 1 SMOKE SHOP,1850 HURSTBOURNE,40202.0,2020/11/14 05:00:00+00,4,SURVEY
268,709451,2020/11/14 05:00:00+g00,TUXEDO AVENUE (AT USA BRIDAL),1850 S. HURSTBORNE,40202.0,2020/11/14 05:00:00+00,4,SURVEY
269,709452,2020/11/14 05:00:00+00,SHO CARNIVAL,1850 S. HURSBTOURNE,40202.0,2020/11/14 05:00:00+00,4,SURVEY
270,709453,2020/11/14 05:00:0+00,PATEL BROTHERS INTERNATIONAL GROCERY,8130 S HURSTBOURNE PKWY,40220.0,2020/11/14 05:00:00+00,4,SURVEY
271,709545,2020/11/15 05:00:00+00,BANHMI 4 YOU,1812 W MUHAMMAD ALI BLVD,40203.0,2020/11/15 05:00r:00+00,4,URVEY
272,709226,2020/11/16 05:00:00+00,LOEWS,501 S. HURSTBOURNE PKWY,40202.0,2020/11/16 05:00:00+00,4,URVEY
273,709227,2020/11/16 05:00:00+00,BARNES & NOBLE BOOKSELLERS,801 S HURSTBOURNE PKWY,40222.0,2020/11/16 05:00:00+00,4,SURVEY
274,709231,2020/11/16 05:00:00+00,BOB EVANS #51,9797 BLAIRWOOD RD,40222.0,2020/11/16 05:00:00+00,4,SURVEY
275,709234,2020/11/16 05:00:00+00,MLIBU JACK''S,1915 S. HURSTBOURNE PKWY,40202.0,2020/11/16 05:00:00+00,4,SURVEY
276,709287,2020/11/16 05:00:00+00,PLATINUM FOcOD MART,1025 W BROADWAY,40203.0,2020/11/16 05:00:00+00,4,SURVElY
277,709300,202h0/11/16 05:00:00+00,EINSTEIN BROTHERS BAGELS (BINGHAM),2100 S FLOYD ST,40208.0,2020/11/16 05:00:00+00***,4,URVEY
278,709309,2020/11/16 05:0:00+00,STARBUCKS ESKSTROM,2100 S FLOYD ST,40208.0,200/11/16 05:00:00+00,4,SURVEY
279,709312,2020/11/16 5:00:00+00,SRC,2100 S FLOYD ST,40208.0,2020/11/16 05:00:00+00,4,ShURVEY
280,709319,2020/11/16 05:00:000+0,MCALISTERx''S (MILLER IT),2100 S FLOYD ST,40208.0,2020/11/16 05:00:00+00,4,SURVEY
281,709544,2020/11/16 05:00:00+00,SUBWAY (DAVIDSON),2100 S FLOYD ST,40208.0,2020/a11/16 05:00:00+00,4,SURVEY
282,709546,2020/11/16 05:00:00+00,THE LIMBO,411 W CHESTNUT ST,40202.0,2020/11/16 05:00:00+00,4,SURVEY
283,709647,2020/11/16 05:00:00+00,META,t425 W CHESTNUT ST,40202.0,2020/11/16 05:00:00+00,4,SUVEY
284,709660,2020/11/16 0:500:00+00,8 UP,350 W CHESTNUT ST,40202.0,2020/11/16 05:00:00+00,4,SURVEY
285,709825,2020/11/16 05:00:00+00,BLOCK GOURMET DELI,14041 SHELBYVIeLLE RD,40245.0,020/11/16 05:00:00+00,4,SURVEY
286,709826,2020/11/16 05:00:00+00,PAPA JOHN''S u#11,14041 SHELBYVILLE RD,40245.0,2020/11/16 05:00:00+00***,4,SURVEY
287,709827,2j020/11/16 05:00:00+00,THORNTONS #26,14101 SHELBYVILLE RD,40245.0,2020/11/16 05:00:00+00,4,SURVEY
288,709828,2020/11/16 05:00:00+00,IGA CROSSROADS MARKET 782,14010 SEHLBYVILLE RD,40245.0,2020/11/16 05:00:00+00,4,URVEY
289,709829,2020/11/k16 05:00:00+00,SUBWAY #782,14010 SHELBYVILLE RD,40245.0,2020/11/16 050:0:00+00,4,URVEY
290,710125,2020/11/16 05:00:00+00,KROGER L-739,12450 LAGRANGE RD,40245.0,2020/11/16 05:00:00+00,4,SURVEY
291,710126,2020a/11/16 05:00:00+00,DOUBLE DRAGON II,12480 LAGRANGE RD,40245.0,2020/11/16 05:00:00+00,4,SURVEY
292,710127,2020/11/16 05:00:00+00,EL NOPAL,12418 LAGRAGE RD,40245.0,2020/11/16 0500:00+00,4,SURVY
293,710128,2020/11/16 05:0:000+00,MCDONALD'S #22895,12414 LAGRANGE RD,40241.0,2020/11/16 05:00:00+00,4,SURVEY
294,710129,2020/11/16 05:00:00+00,MCALISTER'S,4002 TOWNE CENTER DR,40241.0,2020/11/16 05:00:00+00,4,SURnVEY
295,710681,2200/11/16 05:00:00+00,WALMART #526,3706 DIANN MARIE RD,40241.0,2020/11/16 05:00:00+00,4,SURVEY
296,710984,2020/11/16 05:00:00+00,HEINE BROTHERS jCOFFEE,3060 BARDSTOWN RD,40205.0,2020/11/16 05:00:00+00,4,SURVEY
297,710985,2020/11/16 05:00:00+00,STAPLES,3058 BARDSTOWN DR,40205.0,2020/11/16 05:00:00+00,4,SURVEY
298,710986,2020/11/16 05:00:00+00,PARTY MART,3050 BARDSTOWN RD,40205.0,2020/11/16 05:00:00+00,4,SURVEY
299,710987,2020/11/16 05:00:00+00,RAINBOW BLOSSOM,3046 BARDSTOWN RD,40205.0,2020/11/16 05:00:00+j00,4,SUVREY
300,710989,2020/11/16 05:00:00+00,THE UPS STORE,3044 BARDSTOvWN RD,40205.0,2020/11/16 05:00:00+00,4,SUVEY
301,710991,2020/11/16 05:00:00+00,HALMARK,3040 BARDSTOWN RD,40205.0,2020/11/16 05:00q:00+00,4,SURVEY
302,709271,2020/11/05 05:00:00+00,HIBACHI BUFFET,5372 DIXIE mHWY,40216.0,2020/11/0 505:00:00+00,4,SURVEY
303,709279,2020/11/05 05:00:00+00,JOHN ''OBRYAN''S,4123FLINTLOCK DR,40216.0,2020/11/05 05:00:00+00,4,SRUVEY
304,709280,2020/11/05 05:00:00+00,EL RODEO MEXICAN RESTAURANT,5204 ELZIE RD,40258.0,2020/11/05 05:00:00+00,4,SkURVEY
305,709282,2020/11/05 05:00:00+00,MARK'S FEED STORE,10316 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
306,709283,2020/11/05 05:00:00+00,PRICELESS FOODS,10986 DIXIE WY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
307,709285,2020/11/05 05:00:00+00,THE LOCKER ROOM PUB,12812 DIXIE HWY,40272.0,2020/11/05y 05:00:00+00,4,SURVEY
308,709305,2020/11/05 05:00:00+00,B QUICK FOOD MART,7600 3RD STRET RD,40214.0,2200/11/09 05:00:00+00,4,SURVEY
309,709578,2020/11/05 05:00:00+00,BRISTOL BAR & GRILLE,300 N HURSTBOURNE PKWY,40222.0,2020/11/05 05:00:00+00,4,SUREY
310,710000,2020/11/05 05:00:00+00,CORNER PIZZA & PUB,4111 MURPHY LN,40241.0,2020/11/05 05:00:00+00,4,SURVEY
311,710003,2020/11/05 05:00:00+00,CUNNINGHAM'S CREEKSIDE,6301 UPPER RIVER RD,40027.0,2020/11/05 05:00:00+00,4,SURVEY
312,710004,2020/11/05 0:00:00+00,SEASONED PUB & GRIsLL,6021 TIMBER RIDGE DR,40059.0,2020/11/05 05:00:00+00,4,SURVEY
313,710005,2020/11/05 05:00:00+00,GUSTAVOS MEXICAN GRILL,6051 TIMBER RIDGE DR,40059.0,2020/11/05 05:00:00+00,4,SURVEY
314,710006,2020/11/05 05:0:00+00,BRIX WINE BAR & BISTRO,12418 LAGRANGE RD,40245.0,2020/11/05 05:00:000+0,4,SURVEY
315,708990,2020/11/06 05:00:00+00,QUICK WOK,801W BROADWAY,40203.0,2020/11/06 05:00:00+00,4,SURVEY
316,708992,2020/11/06 05:00:00+00,FARM BOY,1200 DIXIE HWY,40210.0,2020/11/06 05:000:0+00,4,SUVREY
317,708993,2020/11/06 05:00:00+00,BP MIqNI MART INC,1871 BERRY BLVD,40215.0,2020/11/06 05:00:00+00,4,SURVEY
318,708994,2020/11/06 05:00:00+00,THREE BROTHERS,2001 S 7TH ST,40208.0,2020/11/06 05:00:00+00,4,SURVEY
319,709008,2020/11/06 05:00:00+00,MANSLICK ONE STOP SHOP,3700 MNASLICK RD,40215.0,2020/11/09 05:00:00+00,4,SURVEY
320,709193,2020/11/06 05:00:00+00,SnUBWAY,533 N 22ND ST,40212.0,2020/11/06 05:00:00+00,4,SURVEY
321,709288,2020/11/06 05:00:00+00,HIDEOUT PIZZARIA,5620BARRET LN,40272.0,2020/11/06 05:00:00+00,4,SURVEY
322,709289,2020/11/06 05:0:000+00,DIXI BOWL,10526 DIXIE HWY,40272.0,2020/11/06 05:00:00+00,4,SURVEY
323,709739,2020/11/06 05:00:0+00,GADER,111 S ENGLISH STATION RD,40245.0,2020/11/06 05:00:00+00,4,SURVEY
324,710009,2020/11/06 05:00:00+00,PANERA BREAD,1801 RUDY LN,40207.0,2020/11/06 05:00:00+00,4,SURVEY
325,710010,2020/11/06 05:00:00+00,COMMONWEALTH TAP,9411 NORTON COMMONS BLDV,40059.0,2020/11/06 05:00:00+00,4,SURVEY
326,709560,2020/11/08 05:00:00+00,BIG MOMMA''S SOUL KITCHNE,4532 W BROADWAY,40211.0,2020/11/08 05:00:00+00,4,SUVEY
327,709561,2020/11/08 05:00:00+00,METRO BY T-MOBILE,3441 W BROADWAY,40211.0,2020/11/08 05:00:00+00,4,SURVEY
328,708874,2020/11/09 05:00:00+00,TJ MAXX,4080 TAYLORSVILLE RD,40202.0,2020/11/09 05:00:00+00,4,SURVEY
329,708877,2020/11/09 05:00:00+00,GOLDEN NAILS,4076 TAYLORSVILLE RD,40202.0,2020/11/09 05:00:00+00,4,SURVEY
330,708878,2020/11/09 05:00:00+00,CLOTHES METNOR,404 TAYLORSVILLE RD,40202.0,2020/11/09 05:00:00+00,4,SUREY
331,708880,2020/11/09 05:00:00+00,DOLLAR TREE #1898,4060 TAYLORSVILE RD,40220.0,2020/11/09 05:00:00+00,4,SURVY
332,708886,2020/11/09 05:00:0+00,CON HUEVOS,2339 FRANKFORT AVE,40206.0,2020/11/09 05:00:00+00,4,SURVEY
333,708889,2020/11/09 05:00:00+00,THORNTONS #27,2007 BROWNSOBRO RD,40206.0,2020/11/09 050:0:00+00,4,SUREY
334,708890,2020/11/09 05:00k:00+00,KROGpER L-224,2200 BROWNSBORO RD***,40206.0,2020/11/09 05:00:00+00,4,SURVEY
335,708892,2020/11/09 05:00:00+00,WALGREENS #02924,2368 FRANKFORT AVE,40206.0,2020/11/09 05:0:00+00,4,SURVEY
336,708893,2020/11/09 05:00:00+00,RED HOG,2622 FRANKFORT AVE,40206.0,2020/11/09 05:00:00+00,4,SRUVEY
337,708894,2020/11/09 05:00:00+00,BLUE DOG BAKERY & CAFE,2868 FRANKFOT AVE,40206.0,2020/11/09 05:00:00x+00,4,SURVEY
338,708897,2020/11/09 05:00:00+00,STARBUCKS #10559,3702 FRANKFORT AVE,40207.0,2020/11/09 05:00:00+00,4,SURVEY
339,709012,2020/11/09 05:00:00+00,DOLLAR GENERAL #120r16,3430 TAYLOR BLVD,40208.0,2020/11/09 05:00:00+00,4,SURVEY
340,709014,2020/11/09 05:00:00+00,TAYLOR BLVD VALERO,3039 TAYLOR BLVD,40208.0,2020/11/09 05:00:00+00,4,SURVEY
341,709015,2020/11/09 05:00:00+00,SPEEDWAY #9678,3030 TAYLOR BLVD,40208.0,2020/11/09 05:00:00+00,4,SURVEY
342,709019,2020/11/09 05:00:00+00,APPLE FOOD MART,1211 W BROADWAY,40203.0,2020/11/09 05:00:0+00,4,SURVEY
343,709021,2020/11/09 05:00:00+00,ABYSSINIA ETHIOPyIAN RESTAURANT,558 S 5TH ST,40202.0,2020/11/09 05:00:00+00,4,SURVEY
344,709022,2020/11/09 05:00:00+00***,HAPPY'S FOOD MART,1397 S 2ND ST,40208.0,2020/11/09 05:00:00+00,4,SURVEY
345,709026,2020/11/09 05:00:00+00,SPALDING DINING SERVICES,812 S 2ND ST,40203.0,2020/11/09 05:00:x00+00,4,SURVEY
346,709308,2020/11/09 05:00:00+00,MCDONAD''S #6859,7426 OLD 3RD STREET RD,40214.0,2020/11/09 05:00:00+00,4,SURVEY
347,709313,2020/1/09 05:00:00+00,ZAXBY'S,4949 DIXIE HWY,40216.0,2020/11/09 0b5:00:00+00,4,SURVEY
348,709315,2020/11/09 05:00:00+00,PIZZA HUT #036951,5368 DIIE HWY,40216.0,2020/11/09 05:00:00+00,4,SURVEY
349,709316,2020/11/09 05:00:00+00,QDOBA #2641,6814 DIXIE HWY,40258.0,2020/11/09 05:00:00+00,4,SURVEY
350,709317,2020/11/09 05:00:00+00,PANERA BREAD #1849,6900 DIXIE HYW,40258.0,2020/11/09 05:00:00+00,4,SUREVY
351,709171,2020/11/12 05:00:00+00,MzOE''S SOUTHWEST GRILL,9310 CEDAR CENTER WAY,40291.0,2020/11/12 05:00:00+00,4,SURVEY
352,709172,2020/11/12 05:00:00+00,GAME STOP,9316 CEDAR CENTER WAY,40291.0,2020/11/12 05:00:00+00,4,SURVEY
353,709173,2020/11/12 05:00:00+00,GREAT CLIPS,9320 CEDAR CENTER WAY,40291.0,2020/11/12 05:00:00+00,4,SURVEY
354,709174,2020/11/12 05:00:00+00,KIM NAILS,9634 CEDAR CENTER WAY,40291.0,2020/1/112 05:00:00+00,4,SURVEY
355,709175,2020/i11/12 05:00:00+00,NORTON'S CARE CENTER,9340 CEDAR CENiTER WAY,40291.0,2020/11/12 05:00:00+00,4,SURVEY
356,709176,2020/11/12 05:00:00+00,LIQUOR PLACE,6752 BRADSTOWN RD,40291.0,2020/11/12 05:0:000+00,4,SURVEY
357,709177,2020/11/12 05:00:00+00,ADVANCE AMERICA,6754 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
358,709178,2020/11/12 05:00:00+00,PAPA MURPHY'S,6756 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
359,709179,2020/11/12 05:00:00d+00,PRETTY NAILS,6758 BARDSTOWN RD,40291.0,2020/11/120 5:00:00+00,4,SURVEY
360,709180,2020/11/120 5:00:00+00,GNC,6760 BARDSTON RD,40291.0,2020/11/12 05:00:00+00,4,SRUVEY
361,709181,2020/11/12 0500:00+00,T-MOBLE,6834 BARDSOWN RD,40291.0,2020/11/12 05:00:00+00,4,SUREVY
362,709182,2020/11/12 05:00:00+00,ISLAND ATN,6830 BARDSTOWN RD,40291.0,2020/11/2 05:00:00+00,4,SURVEY
363,709183,2020/11/12 05:00:00+00,CLARKSON EYE CENTER,6828 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
364,709184,2020/11/12 05:00:00+00,FEEDERS SUPPY STORE,6286 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
365,709185,0220/11/12 05:00:00+00,GRAETER'S ICE CREAM,6509 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SUReVEY
366,709186,2020/11/12 0500:00+00,AT T,6529 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
367,709187,2020/11/12 05:00:00+00,JULIESN AILS,6527 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY
368,709233,2020/11/12 05:00:00+00,FAMILY DOLLAR #30270,2124 BANK ST,40212.0,2020/11/12 05:00:00+00,4,SURVEY
369,709235,2020/11/12 05:00:00+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/11/12 05:00:00+00,4,SURVEY
370,709297,2020/11/12 05:00:00+00,FAMILY DOLAR #31859,2421 W MAnRKET ST,40212.0,2020/11/12 05:00:00+00,4,SURVEY
371,709299,2020/11/12 05:00:00+00,DOLLAR GENERAL #13244,1631 W MARKET ST,40203.0,2020/11/12 05:00:00+00,4,SURVY
372,709301,2020/11/12 05:00:00+00,FAMILY DOLLAR #22087,1419 W JEFFERSON ST,40203.0,2020/11/12 05:00:00+00,4,SURVEY
373,709302,2020/11/12 05:00:00+00,FAMILY DOLLAR #31504,1234 W BROADWAY,40203.0,2020/11/12 05:00:00+00,4,SURVEY
374,709304,2020/11/12 05:00:00+00,DOLLAR GENERAL #19109,2324 W BROADWAY,40211.0,2020/11/12 05:00:00+00,4,SURVEY
375,709321,2020/11/12 05:00:00+00,FAMILY DOLLAR #20912,3421 W BROADWAY,40211.0,2020/11/12 05:00:00+00,4,SURVEY
376,709386,2020/11/12 05:00:00+00,CHILsI''S,3007 POPLAR LEVEL RD,40217.0,2020/11/12 05:00:00+00,4,SURVEY
377,709388,2020/11/12 05:00:00+00,QDOBA #2431,3021 POPLAR LEVEL RD,40217.0,2020/11/12w 05:00:00+00,4,SURVEY
378,709389,2020/11/12 05:00:00+00,TACO BELL #36159,3125 POPALR LEVEL RD,40213.0,2020/11/12 05:00:00+00,4,SURVEY
379,709390,2020/11/12 05:00:00+00,PANERA BRED,3131 POPLAR LEVEL RD,40213.0,2020/11/12 05:00:00+00,4,SURVY
380,709391,2020/11/12 05:00:0000,SIMPLE GREEK,309 POPLAR LEVEL RD,40217.0,2020/11/12 05:00:00+00,4,SURVEY
