Id,Name,Year,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,FilmingLocations
tt0098014,Offerings,1989,"Loretta Leigh Bowman,Elizabeth Greene,G. Michael Smith","Loretta Leigh Bowman,Elizabeth Greene,G. Michael Smith,Jerry Brewer,Tobe Sexton,Max Burnett,Doobie Potter,Rayette Potts,Mark Massey,Jackie Shaw,Chasen Hampton,Barry Brown,Heather Scott,Patrick H. Berry,Richard A. Buswell",English,USA,95 min,4.4,367,"35 user,14 critic","Oklahoma City, Oklahoma, USA"
tt0082245,Deadly Blessing,1981,"Maren Jensen,Sharon Stone,Susan Buckner","Maren Jensen,Sharon Stone,Susan Buckner,Jeff East,Colleen Riley,Douglas Barr,Lisa Hartman,Lois Nettleton,Ernest Borgnine,Michael Berryman,Kevin Cooney,Bobby Dark,Kevin Farr,Neil Fletcher,Jonathon Gulla",English,USA,100 min,5.5,"2,979","62 user,90 critic","Ashtabula, Ohio, USA"
tt0028773,Dead End,1937,"Sylvia Sidney,Joel McCrea,Humphrey Bogart","Sylvia Sidney,Joel McCrea,Humphrey Bogart,Wendy Barrie,Claire Trevor,Allen Jenkins,Marjorie Main,Billy Halop,Huntz Hall,Bobby Jordan,Leo Gorcey,Gabriel Dell,Bernard Punsly,Charles Peck,Minor Watson",English,USA,93 min,7.5,"4,154","45 user,33 critic","Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA"
tt0478303,Trapped Ashes,2006,"Jayce Bartok,Henry Gibson,Lara Harris","Jayce Bartok,Henry Gibson,Lara Harris,Scott Lowell,Dick Miller,Michèle-Barbara Pelletier,John Saxon,Rachel Veltri,Richard Ian Cox,Glynis Davies,Scott Heindl,Rob deLeeuw,Mina E. Mina,Winston Rekert,Ken Russell",English,"USA,Japan",105 min,4.7,"1,265","25 user,31 critic","The Suisyoin Temple, Izu City, Shizuoka, Japan"
tt0054331,Spartacus,1960,"Kirk Douglas,Laurence Olivier,Jean Simmons","Kirk Douglas,Laurence Olivier,Jean Simmons,Charles Laughton,Peter Ustinov,John Gavin,Nina Foch,John Ireland,Herbert Lom,John Dall,Charles McGraw,Joanna Barnes,Harold J. Stone,Woody Strode,Peter Brocco",English,USA,197 min,8.0,"92,029","271 user,120 critic",Spain
tt0069994,The Forgotten,1973,"Bill McGhee,Jessie Lee Fulton,Robert Dracup","Bill McGhee,Jessie Lee Fulton,Robert Dracup,Harryette Warren,Michael Harvey,Jessie Kirby,Hugh Feagin,Betty Chandler,Camilla Carr,Gene Ross,Annabelle Weenick,Rosie Holotik,Rhea MacAdams",English,USA,89 min,5.1,"2,053","97 user,43 critic","Tehuacana, Texas, USA"
tt0094793,Brain Damage,1988,"Rick Hearst,Gordon MacDonald,Jennifer Lowry","Rick Hearst,Gordon MacDonald,Jennifer Lowry,Theo Barnes,Lucille Saint-Peter,Vicki Darnell,Joseph Gonzalez,Bradlee Rhodes,Michael Bishop,Beverly Bonner,Ari M. Roussimoff,Kevin Van Hentenryck,Michael Rubenstein,Angel Figueroa,John Reichert",English,USA,84 min,6.7,"5,743","43 user,72 critic",
tt0036367,So Proudly We Hail!,1943,"Claudette Colbert,Paulette Goddard,Veronica Lake","Claudette Colbert,Paulette Goddard,Veronica Lake,George Reeves,Barbara Britton,Walter Abel,Sonny Tufts,Mary Servoss,Ted Hecht,John Litel,Hugh Ho Chang,Mary Treen,Kitty Kelly,Helen Lynd,Lorna Gray",English,USA,126 min,7.6,"1,163","35 user,7 critic","Paramount Ranch - 2813 Cornell Road, Agoura, California, USA"
tt0029656,They Gave Him a Gun,1937,"Spencer Tracy,Gladys George,Franchot Tone","Spencer Tracy,Gladys George,Franchot Tone,Edgar Dearing,Mary Treen,Cliff Edwards,Charles Trowbridge",English,USA,94 min,6.4,246,"10 user,2 critic","La Jolla, San Diego, California, USA"
tt0039041,Tomorrow Is Forever,1946,"Claudette Colbert,Orson Welles,George Brent","Claudette Colbert,Orson Welles,George Brent,Lucile Watson,Richard Long,Natalie Wood,John Wengraf,Sonny Howe,Ian Wolfe,Joyce Mackenzie","English,German",USA,104 min,7.5,"1,628","44 user,12 critic",
tt0040705,Portrait of Jennie,1948,"Jennifer Jones,Joseph Cotten,Ethel Barrymore","Jennifer Jones,Joseph Cotten,Ethel Barrymore,Lillian Gish,Cecil Kellaway,David Wayne,Albert Sharpe,Henry Hull,Florence Bates,Felix Bressart,Clem Bevans,Maude Simmons",English,USA,86 min,7.8,"4,523","113 user,40 critic","Graves Light, Boston Harbor, Boston, Massachusetts, USA"
tt0038873,The Razor's Edge,1946,"Tyrone Power,Gene Tierney,John Payne","Tyrone Power,Gene Tierney,John Payne,Anne Baxter,Clifton Webb,Herbert Marshall,Lucile Watson,Frank Latimore,Elsa Lanchester,Fritz Kortner,John Wengraf,Cecil Humphreys,Harry Pilcer,Cobina Wright Sr.","English,French",USA,145 min,7.5,"3,672","78 user,27 critic","Denver, Colorado, USA"
tt0023458,Shanghai Express,1932,"Marlene Dietrich,Clive Brook,Anna May Wong","Marlene Dietrich,Clive Brook,Anna May Wong,Warner Oland,Eugene Pallette,Lawrence Grant,Louise Closser Hale,Gustav von Seyffertitz,Emile Chautard","English,French,Cantonese,German",USA,82 min,7.5,"4,463","46 user,35 critic","Santa Fe Railroad Depot - 1170 W. 3rd Street, San Bernardino, California, USA"
tt0043041,Three Came Home,1950,"Claudette Colbert,Patric Knowles,Florence Desmond","Claudette Colbert,Patric Knowles,Florence Desmond,Sessue Hayakawa,Sylvia Andrew,Mark Keuning,Phyllis Morris,Howard Chuman","English,Japanese",USA,106 min,7.4,"1,222","35 user,12 critic","Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA"
tt0036515,Watch on the Rhine,1943,"Bette Davis,Paul Lukas,Geraldine Fitzgerald","Bette Davis,Paul Lukas,Geraldine Fitzgerald,Lucile Watson,Beulah Bondi,George Coulouris,Donald Woods,Henry Daniell,Eric Roberts,Donald Buka,Anthony Caruso,Helmut Dantine,Clyde Fillmore,Erwin Kalser,Kurt Katch","English,German",USA,114 min,7.4,"2,555","45 user,16 critic","Busch Gardens - S. Grove Avenue, Pasadena, California, USA"
tt0041968,Too Late for Tears,1949,"Lizabeth Scott,Don DeFore,Dan Duryea","Lizabeth Scott,Don DeFore,Dan Duryea,Arthur Kennedy,Kristine Miller,Barry Kelley",English,USA,99 min,7.3,"1,558","59 user,13 critic","Republic Studios, Hollywood, Los Angeles, California, USA"
tt0037885,Love Letters,1945,"Jennifer Jones,Joseph Cotten,Ann Richards","Jennifer Jones,Joseph Cotten,Ann Richards,Cecil Kellaway,Gladys Cooper,Anita Louise,Robert Sully,Reginald Denny,Ernest Cossart,Byron Barr",English,USA,101 min,7.4,906,"21 user,6 critic","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA"
tt0025580,Now and Forever,1934,"Gary Cooper,Carole Lombard,Shirley Temple","Gary Cooper,Carole Lombard,Shirley Temple,Guy Standing,Charlotte Granville,Gilbert Emery,Henry Kolker,Tetsu Komai,Ronnie Cosby,Kenny Coughlin,David Holt",English,USA,81 min,6.6,523,"10 user,2 critic","Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA"
tt0091474,Manhunter,1986,"William Petersen,Kim Greist,Joan Allen","William Petersen,Kim Greist,Joan Allen,Brian Cox,Dennis Farina,Tom Noonan,Stephen Lang,David Seaman,Benjamin Hendrickson,Michael Talbott,Dan Butler,Michele Shay,Robin Moseley,Paul Perri,Patricia Charbonneau",English,USA,119 min,7.2,"46,903","447 user,121 critic","Atlanta, Georgia, USA"
tt0102655,The Perfect Weapon,1991,"Jeff Speakman,John Dye,Mako","Jeff Speakman,John Dye,Mako,James Hong,Mariska Hargitay,Dante Basco,Beau Starr,Seth Sakai,Professor Toru Tanaka,Clyde Kusatsu,Cary-Hiroyuki Tagawa,Tom Hermann,Micah Roberts,Ryan Bohannon,Justin Webb","English,Korean",USA,83 min,5.9,"2,431","34 user,21 critic","Los Angeles, California, USA"
tt2316509,Careful What You Grimace For,2012,"Jason Allen King,John Schwert,Lauren Dortch Crozier","Jason Allen King,John Schwert,Lauren Dortch Crozier,Jeremy DeCarlos,Parker Dowling,Patrick G. Keenan,Andrew C.P. Taylor",English,USA,,,,,
tt0122070,The Forest,1982,"Dean Russell,Gary Kent,Tomi Barrett","Dean Russell,Gary Kent,Tomi Barrett,John Batis,Ann Wilkinson,Jeanette Kelly,Corky Pigeon,Becki Burke,Tony Gee,Stafford Morgan,Marilyn Anderson,Jean Clark,Don Jones",English,USA,85 min,3.5,678,"31 user,33 critic","Sequoia National Park - 47050 Generals Highway, Three Rivers, California, USA"
tt0139809,The Thirteenth Floor,1999,"Craig Bierko,Gretchen Mol,Armin Mueller-Stahl","Craig Bierko,Armin Mueller-Stahl,Gretchen Mol,Vincent D'Onofrio,Dennis Haysbert,Steven Schub,Jeremy Roberts,Rif Hutton,Leon Rippy,Janet MacLachlan,Brad William Henke,Burt Bulos,Venessia Valentino,Howard S. Miller,Tia Texada",English,"Germany,USA",100 min,7.0,"47,673","301 user,109 critic","777 S. Figueroa Street, Downtown, Los Angeles, California, USA"
tt0026519,If You Could Only Cook,1935,"Herbert Marshall,Jean Arthur,Leo Carrillo","Herbert Marshall,Jean Arthur,Leo Carrillo,Lionel Stander,Alan Edwards,Frieda Inescort,Gene Morgan,Ralf Harolde,Matt McHugh,Richard Powell",English,USA,72 min,7.0,733,"18 user,10 critic",
tt0029162,Lost Horizon,1937,"Ronald Colman,Jane Wyatt,Edward Everett Horton","Ronald Colman,Jane Wyatt,Edward Everett Horton,John Howard,Thomas Mitchell,Margo,Isabel Jewell,H.B. Warner,Sam Jaffe","English,Mandarin",USA,97 min,7.8,"8,858","117 user,43 critic","Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA"
tt0028683,Camille,1936,"Greta Garbo,Robert Taylor,Lionel Barrymore","Greta Garbo,Robert Taylor,Lionel Barrymore,Elizabeth Allan,Jessie Ralph,Henry Daniell,Lenore Ulric,Laura Hope Crews,Rex O'Malley",English,USA,109 min,7.5,"5,271","49 user,32 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0080100,The Visitor,1979,"Mel Ferrer,Glenn Ford,Lance Henriksen","Mel Ferrer,Glenn Ford,Lance Henriksen,John Huston,Joanne Nail,Sam Peckinpah,Shelley Winters,Paige Conner,Ja Townsend,Jack Dorsey,Johnny Popwell,Wallace Wilkinson,Steve Somers,Lou Walker,Walter Gordon Sr.",English,"Italy,USA",108 min,4.7,"1,579","37 user,78 critic","Dear Studios, Rome, Lazio, Italy"
tt0035427,There's One Born Every Minute,1942,"Hugh Herbert,Peggy Moran,Tom Brown","Hugh Herbert,Peggy Moran,Tom Brown,Guy Kibbee,Catherine Doucet,Edgar Kennedy,Gus Schilling,Elizabeth Taylor,Charles Halton,Renie Riano,Carl 'Alfalfa' Switzer,Mel Ruick,Maude Eburne,William Henry",English,USA,60 min,6.1,68,1 user,"Universal Studios - 100 Universal City Plaza, Universal City, California, USA"
tt0082083,Blood Beach,1980,"David Huffman,Marianna Hill,Burt Young","David Huffman,Marianna Hill,Burt Young,Otis Young,Lena Pousette,John Saxon,Darrell Fetty,Stefan Gierasch,Eleanor Zee,Pamela McMyler,Harriet Medin,Mickey Fox,Laura Burkett,Marleta Giles,Jacqueline Randall",English,USA,92 min,4.3,"1,450","45 user,40 critic","Santa Monica, California, USA"
tt0040498,Julia Misbehaves,1948,"Greer Garson,Walter Pidgeon,Peter Lawford","Greer Garson,Walter Pidgeon,Peter Lawford,Elizabeth Taylor,Cesar Romero,Lucile Watson,Nigel Bruce,Mary Boland,Reginald Owen,Henry Stephenson,Aubrey Mather,Ian Wolfe,Fritz Feld,Phyllis Morris,Veda Ann Borg",English,USA,99 min,6.9,610,"18 user,1 critic",
tt0045816,The Girl Who Had Everything,1953,"William Powell,Elizabeth Taylor,Fernando Lamas","Elizabeth Taylor,Fernando Lamas,William Powell,Gig Young,James Whitmore,Robert Burton,Bill Walker",English,USA,69 min,5.4,383,"19 user,1 critic",
tt0046951,Elephant Walk,1954,"Elizabeth Taylor,Dana Andrews,Peter Finch","Elizabeth Taylor,Dana Andrews,Peter Finch,Abraham Sofaer,Abner Biberman,Noel Drayton,Rosalind Ivan,Barry Bernard,Philip Tonge,Edward Ashley,Leo Britt,My Lee Haulani,Madhyma Lanka Nritya Mandala Dancers",English,USA,103 min,6.3,"1,532","28 user,12 critic","Kiri Vihara, Polonnaruwa, North Central Province, Sri Lanka"
tt0047162,The Last Time I Saw Paris,1954,"Elizabeth Taylor,Van Johnson,Walter Pidgeon","Elizabeth Taylor,Van Johnson,Walter Pidgeon,Donna Reed,Eva Gabor,Kurt Kasznar,George Dolenz,Roger Moore,Sandy Descher,Celia Lovsky,Peter Leeds,John Doucette,Odette Myrtil",English,USA,116 min,6.2,"2,426","52 user,10 critic","Cannes, Alpes-Maritimes, France"
tt0046759,Beau Brummell,1954,"Stewart Granger,Elizabeth Taylor,Peter Ustinov","Stewart Granger,Elizabeth Taylor,Peter Ustinov,Robert Morley,James Donald,James Hayter,Rosemary Harris,Paul Rogers,Noel Willman,Peter Dyneley,Charles Carson,Ernest Clark,Peter Bull,Mark Dignam,Desmond Roberts",English,USA,113 min,6.4,972,"17 user,4 critic","Brighton, East Sussex, England, UK"
tt0043526,Father's Little Dividend,1951,"Spencer Tracy,Joan Bennett,Elizabeth Taylor","Spencer Tracy,Joan Bennett,Elizabeth Taylor,Don Taylor,Billie Burke,Moroni Olsen,Richard Rober,Marietta Canty,Russ Tamblyn,Tom Irish,Hayden Rorke,Paul Harvey",English,USA,82 min,6.6,"2,444","33 user,12 critic",
tt0040271,A Date with Judy,1948,"Wallace Beery,Jane Powell,Elizabeth Taylor","Wallace Beery,Jane Powell,Elizabeth Taylor,Carmen Miranda,Xavier Cugat,Robert Stack,Scotty Beckett,Selena Royle,Leon Ames,Clinton Sundberg,George Cleveland,Lloyd Corrigan,Jerry Hunter,Jean McLaren",English,USA,113 min,6.6,758,"25 user,5 critic","Santa Barbara, California, USA"
tt0044852,Love Is Better Than Ever,1952,"Larry Parks,Elizabeth Taylor,Josephine Hutchinson","Larry Parks,Elizabeth Taylor,Josephine Hutchinson,Tom Tully,Ann Doran,Elinor Donahue,Kathleen Freeman,Doreen McCann,Alex Gerry,Dick Wessel,Billy Lee",English,USA,81 min,5.6,289,"12 user,3 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0042451,Father of the Bride,1950,"Spencer Tracy,Joan Bennett,Elizabeth Taylor","Spencer Tracy,Joan Bennett,Elizabeth Taylor,Don Taylor,Billie Burke,Leo G. Carroll,Moroni Olsen,Melville Cooper,Taylor Holmes,Paul Harvey,Frank Orth,Russ Tamblyn,Tom Irish,Marietta Canty",English,USA,92 min,7.3,"7,320","46 user,25 critic","All Saints' Episcopal Church - 504 N. Camden Drive, Beverly Hills, California, USA"
tt0039293,Cynthia,1947,"Elizabeth Taylor,George Murphy,S.Z. Sakall","Elizabeth Taylor,George Murphy,S.Z. Sakall,Mary Astor,Gene Lockhart,Spring Byington,Jimmy Lydon,Scotty Beckett,Carol Brannon,Anna Q. Nilsson,Morris Ankrum,Kathleen Howard,Shirley Johns,Barbara Challis,Harlan Briggs",English,USA,98 min,6.2,311,"10 user,2 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt1601913,The Grey,2011,"Liam Neeson,Dermot Mulroney,Frank Grillo","Liam Neeson,Frank Grillo,Dermot Mulroney,Dallas Roberts,Joe Anderson,Nonso Anozie,James Badge Dale,Ben Hernandez Bray,Anne Openshaw,Peter Girges,Jonathan Bitonti,James Bitonti,Ella Kosor,Jacob Blair,Lani Gelera",English,USA,117 min,6.8,"191,242","743 user,402 critic","Smithers, British Columbia, Canada"
tt1764651,The Expendables 2,2012,"Sylvester Stallone,Liam Hemsworth,Randy Couture","Sylvester Stallone,Jason Statham,Jet Li,Dolph Lundgren,Chuck Norris,Jean-Claude Van Damme,Bruce Willis,Arnold Schwarzenegger,Terry Crews,Randy Couture,Liam Hemsworth,Scott Adkins,Nan Yu,Amanda Ooms,Charisma Carpenter",English,USA,103 min,6.7,"230,805","469 user,377 critic",China
tt0130488,Tom,1973,"Greydon Clark,Tom Johnigarn,Jacqueline Cole","Greydon Clark,Tom Johnigarn,Jacqueline Cole,Bambi Allen,Clark D. Decatur,Fred Spruel,Buddy Joe Andrews,Al Richardson,Bill Smith,Alfonso Williams,Edward Duggans,Aldo Ray,Jock Mahoney,Pamela Corbett,Fred D. Scott",English,USA,82 min,5.5,119,"5 user,10 critic","Venice, Los Angeles, California, USA"
tt2024469,Non-Stop,2014,"Liam Neeson,Julianne Moore,Scoot McNairy","Liam Neeson,Julianne Moore,Scoot McNairy,Michelle Dockery,Nate Parker,Corey Stoll,Lupita Nyong'o,Omar Metwally,Jason Butler Harner,Linus Roache,Shea Whigham,Anson Mount,Quinn McColgan,Corey Hawkins,Frank Deal","English,German","UK,France,USA",106 min,7.0,"180,092","368 user,352 critic","New York City, New York, USA"
tt0429493,The A-Team,2010,"Liam Neeson,Bradley Cooper,Sharlto Copley","Liam Neeson,Bradley Cooper,Jessica Biel,Quinton 'Rampage' Jackson,Sharlto Copley,Patrick Wilson,Gerald McRaney,Henry Czerny,Yul Vazquez,Brian Bloom,Maury Sterling,Terry Chen,Omari Hardwick,David Hugghins,Jacob Blair","English,Spanish,French,Swahili,German",USA,117 min,6.8,"199,532","358 user,307 critic","192 St & 32 Ave, Surrey, British Columbia, Canada"
tt0258463,The Bourne Identity,2002,"Franka Potente,Matt Damon,Chris Cooper","Matt Damon,Franka Potente,Chris Cooper,Clive Owen,Brian Cox,Adewale Akinnuoye-Agbaje,Gabriel Mann,Walton Goggins,Josh Hamilton,Julia Stiles,Orso Maria Guerrini,Tim Dutton,Denis Braccini,Nicky Naudé,David Selburg","English,French,German,Dutch,Italian","USA,Germany,Czech Republic",119 min,7.9,"369,112","837 user,242 critic","Seine River, Paris, France"
unknown_white_male,Unknown,2010 2011 2012,"Liam Neeson,Diane Kruger,January Jones","Liam Neeson,Diane Kruger,January Jones,Aidan Quinn,Bruno Ganz,Frank Langella,Sebastian Koch,Olivier Schneider,Stipe Erceg,Rainer Bock,Mido Hamada,Clint Dyer,Karl Markovics,Eva Löbau,Helen Wiebensohn","English,German,Turkish,Arabic","UK,Germany,France,USA",,"5.8/10,6/10","198,568","330 user,344 critic","Tresor, Berlin, Germany"
tt0105265,A River Runs Through It,1992,"Craig Sheffer,Brad Pitt,Tom Skerritt","Craig Sheffer,Brad Pitt,Tom Skerritt,Brenda Blethyn,Emily Lloyd,Edie McClurg,Stephen Shellen,Vann Gravage,Nicole Burdette,Susan Traylor,Michael Cudlitz,Rob Cox,Buck Simmonds,Fred Oakland,David Creamer",English,USA,123 min,7.3,"39,149","129 user,42 critic","Bozeman, Montana, USA"
tt0119643,Meet Joe Black,1998,"Brad Pitt,Anthony Hopkins,Claire Forlani","Brad Pitt,Anthony Hopkins,Claire Forlani,Jake Weber,Marcia Gay Harden,Jeffrey Tambor,David S. Howard,Lois Kelly-Miller,Jahnni St. John,Richard Clarke,Marylouise Burke,Diane Kagan,June Squibb,Gene Canfield,Suzanne Hevner","English,Creole",USA,178 min,7.1,"157,833","687 user,98 critic","Aldrich Mansion - 836 Warwick Neck Avenue, Warwick, Rhode Island, USA"
tt0110322,Legends of the Fall,1994,"Brad Pitt,Anthony Hopkins,Aidan Quinn","Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas,Karina Lombard,Tantoo Cardinal,Gordon Tootoosis,Paul Desmond,Christina Pickles,Robert Wisden,John Novak,Kenneth Welsh,Bill Dow,Sam Sarkar","English,Cornish",USA,133 min,7.5,"103,536","321 user,57 critic","43 Powell Street, Vancouver, British Columbia, Canada"
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,"Brad Pitt,Casey Affleck,Sam Shepard","Brad Pitt,Mary-Louise Parker,Brooklynn Proulx,Dustin Bollinger,Casey Affleck,Sam Rockwell,Jeremy Renner,Sam Shepard,Garret Dillahunt,Paul Schneider,Joel McNichol,James Defelice,J.C. Roberts,Darrell Orydzuk,Jonathan Erich Drachenberg","English,Danish","USA,Canada,UK",160 min,7.6,"129,025","396 user,270 critic","Fort Edmonton Park - Fox Drive and Whitemud Drive, Edmonton, Alberta, Canada"
tt0118972,The Devil's Own,1997,"Harrison Ford,Brad Pitt,Margaret Colin","Harrison Ford,Brad Pitt,Margaret Colin,Rubén Blades,Treat Williams,George Hearn,Mitchell Ryan,Natascha McElhone,Paul Ronan,Simon Jones,Julia Stiles,Ashley Carin,Kelly Singer,David O'Hara,David Wilmot",English,USA,107 min,6.1,"42,333","112 user,65 critic","Baruch College, Manhattan, New York City, New York, USA"
tt0266987,Spy Game,2001,"Robert Redford,Brad Pitt,Catherine McCormack","Robert Redford,Brad Pitt,Catherine McCormack,Stephen Dillane,Larry Bryggman,Marianne Jean-Baptiste,Matthew Marsh,Todd Boyce,Michael Paul Chan,Garrick Hagon,Andrew Grainger,Bill Buell,Colin Stinton,Ted Maynard,Tom Hodgkins","English,German,Arabic,French,Cantonese","Germany,USA,Japan,France",126 min,7.0,"114,535","354 user,139 critic","Queens Lane, Oxford, Oxfordshire, England, UK"
tt0236493,The Mexican,2001,"Brad Pitt,Julia Roberts,James Gandolfini","Brad Pitt,Julia Roberts,James Gandolfini,J.K. Simmons,Bob Balaban,Sherman Augustus,Michael Cerveris,Gene Hackman,Richard Coca,David Krumholtz,Castulo Guerra,Mayra Serbulo,Salvador Sánchez,Alan Ciangherotti,Melisa Romero","English,Spanish",USA,123 min,6.1,"82,741","345 user,123 critic","Belz Factory Outlet Mall - 7400 Las Vegas Boulevard South, Las Vegas, Nevada, USA"
tt0177226,Sisters of Death,1976,"Arthur Franz,Claudia Jennings,Cheri Howell","Arthur Franz,Claudia Jennings,Cheri Howell,Sherry Boucher,Paul Carr,Joe E. Tata,Sherry Alberoni,Roxanne Albee,Elizabeth Bergen,Paul Fierro,Vern Mathison",English,USA,87 min,4.3,665,"34 user,18 critic","Paso Robles, California, USA"
tt0076361,Mansion of the Doomed,1976,"Richard Basehart,Gloria Grahame,Trish Stewart","Richard Basehart,Gloria Grahame,Trish Stewart,Lance Henriksen,Al Ferrara,JoJo D'Amore,Donna Andresen,Marilyn Joi,Katherine Fitzpatrick,Katherine Stewart,Vic Tayback,Simmy Bow,Arthur Space,Del Negro,Libby Chase",English,USA,89 min,5.6,392,"20 user,12 critic","Hancock Park, Los Angeles, California, USA"
tt0078778,Angels' Brigade,1979,"Sylvia Anderson,Lieu Chinh,Jacqueline Cole","Sylvia Anderson,Lieu Chinh,Jacqueline Cole,Liza Greer,Robin Greer,Susan Kiger,Noela Velasco,Jack Palance,Peter Lawford,Jim Backus,Neville Brand,Pat Buttram,Arthur Godfrey,Alan Hale Jr.,Darby Hinton",English,USA,97 min,1.9,"1,397","41 user,14 critic","Los Angeles, California, USA"
